"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","category","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"","rating","","html-slider-response","10","75825","0.0-9.0","0","0","NWBJA","People","","3013","","","","","29","13","erik-lucatero-d2MSDujJl2g-unsplash.jpg","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","11","78697","0.0-10.0","0","0","NWBJA","People","","2870","","","","","62","17","gleb-lukomets-paBzWCPN23k-unsplash.jpg","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","12","81006","0.0-11.0","0","0","NWBJA","People","","2308","","","","","64","33","olena-sergienko-0TSd6uCKTKc-unsplash.jpg","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","13","82927","0.0-12.0","0","0","NWBJA","People","","1920","","","","","59","41","prince-akachi-i2hoD-C2RUA-unsplash.jpg","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","14","85856","0.0-13.0","0","0","NWBJA","People","","2928","","","","","50","46","stefan-stefancik-QXevDflbl8A-unsplash.jpg","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","15","88401","0.0-14.0","0","0","NWBJA","People","","2544","","","","","35","39","philip-martin-5aGUyCW_PJw-unsplash.jpg","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","16","90612","0.0-15.0","0","0","NWBJA","People","","2210","","","","","46","6","ben-o-bro-C5XyLljkMrY-unsplash.jpg","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","17","94737","0.0-16.0","0","0","NWBJA","People","","4124","","","","","36","22","jessica-radanavong-mrYkTuAesKE-unsplash.jpg","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","18","97298","0.0-17.0","0","0","NWBJA","People","","2560","","","","","50","10","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","19","100140","0.0-18.0","0","0","NWBJA","People","","2841","","","","","50","7","brooke-cagle-HRZUzoX1e6w-unsplash.jpg","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","20","102831","0.0-19.0","0","0","NWBJA","People","","2690","","","","","61","31","mathilda-khoo-vLR0YP_otCo-unsplash.jpg","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","21","107876","0.0-20.0","0","0","NWBJA","People","","5043","","","","","59","9","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","22","109897","0.0-21.0","0","0","NWBJA","People","","2020","","","","","55","35","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","23","112247","0.0-22.0","0","0","NWBJA","People","","2349","","","","","9","45","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","24","114909","0.0-23.0","0","0","NWBJA","People","","2660","","","","","50","43","raamin-ka-0qJBEzudn5E-unsplash.jpg","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","25","116914","0.0-24.0","0","0","NWBJA","People","","2004","","","","","12","2","arjunsyah-TBUA5KHJn6k-unsplash.jpg","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","26","119490","0.0-25.0","0","0","NWBJA","People","","2575","","","","","41","37","pavel-anoshin-d0peGya6R5Y-unsplash.jpg","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","27","122104","0.0-26.0","0","0","NWBJA","People","","2613","","","","","61","15","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","28","124275","0.0-27.0","0","0","NWBJA","People","","2170","","","","","16","32","nathan-dumlao-ger61_TX6oI-unsplash.jpg","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","29","127447","0.0-28.0","0","0","NWBJA","People","","3171","","","","","50","23","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","30","130125","0.0-29.0","0","0","NWBJA","People","","2676","","","","","19","19","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","31","133007","0.0-30.0","0","0","NWBJA","People","","2881","","","","","69","1","aiony-haust-jmATI5Q_YgY-unsplash.jpg","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","32","135607","0.0-31.0","0","0","NWBJA","People","","2599","","","","","74","21","jessica-felicio-_cvwXhGqG-o-unsplash.jpg","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","33","137408","0.0-32.0","0","0","NWBJA","People","","1800","","","","","60","11","christian-ferrer-8vT-DgHZDG4-unsplash.jpg","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","34","140033","0.0-33.0","0","0","NWBJA","People","","2624","","","","","35","0","abstral-official-cyOKLSgkgCE-unsplash.jpg","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","35","143217","0.0-34.0","0","0","NWBJA","People","","3183","","","","","50","27","jurica-koletic-7YVZYZeITc8-unsplash.jpg","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","36","145926","0.0-35.0","0","0","NWBJA","People","","2707","","","","","39","28","justin-chen-J7Cf1Gch49E-unsplash.jpg","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","37","148492","0.0-36.0","0","0","NWBJA","People","","2565","","","","","60","5","batel-studio-ttSRjiYG_WM-unsplash.jpg","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","38","150969","0.0-37.0","0","0","NWBJA","People","","2475","","","","","60","24","joel-mott-LaK153ghdig-unsplash.jpg","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","39","153858","0.0-38.0","0","0","NWBJA","People","","2887","","","","","53","42","prince-akachi-l3IHXOdMyHQ-unsplash.jpg","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","40","156347","0.0-39.0","0","0","NWBJA","People","","2488","","","","","45","30","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","41","158954","0.0-40.0","0","0","NWBJA","People","","2606","","","","","34","12","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","42","162091","0.0-41.0","0","0","NWBJA","People","","3136","","","","","47","40","prince-akachi-4Yv84VgQkRM-unsplash.jpg","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","43","165113","0.0-42.0","0","0","NWBJA","People","","3021","","","","","43","48","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","44","167678","0.0-43.0","0","0","NWBJA","People","","2563","","","","","41","29","leilani-angel-K84vnnzxmTQ-unsplash.jpg","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","45","170558","0.0-44.0","0","0","NWBJA","People","","2878","","","","","50","44","rikonavt-HQjfrvdTfak-unsplash.jpg","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","46","173899","0.0-45.0","0","0","NWBJA","People","","3340","","","","","34","4","barna-bartis-2x3vfVxwR7o-unsplash.jpg","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","47","176950","0.0-46.0","0","0","NWBJA","People","","3049","","","","","50","18","good-faces-xmSWVeGEnJw-unsplash.jpg","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","48","179668","0.0-47.0","0","0","NWBJA","People","","2718","","","","","57","3","art-hauntington-jzY0KRJopEI-unsplash.jpg","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","49","181968","0.0-48.0","0","0","NWBJA","People","","2298","","","","","34","8","bruce-dixon-3M9WJQVHzog-unsplash.jpg","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","50","185930","0.0-49.0","0","0","NWBJA","People","","3960","","","","","62","26","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","51","188557","0.0-50.0","0","0","NWBJA","People","","2625","","","","","55","38","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","52","193068","0.0-51.0","0","0","NWBJA","People","","4509","","","","","42","16","giano-currie-5-9YOsmf8IQ-unsplash.jpg","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","53","198949","0.0-52.0","0","0","NWBJA","People","","5879","","","","","50","20","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","54","349973","0.0-53.0-0.0","0","0","NWBJA","People","[{""page_index"":0,""viewing_time"":51203},{""page_index"":1,""viewing_time"":10787},{""page_index"":2,""viewing_time"":13427},{""page_index"":3,""viewing_time"":75190},{""page_index"":4,""viewing_time"":414}]","151022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","55","376817","0.0-53.0-1.0","0","0","NWBJA","People","","26840","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Consider carefully and take your time (up to 10 seconds)"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_phase","","html-keyboard-response","56","379153","0.0-54.0","0","0","NWBJA","People","","2334","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","first_deliberation_block","","html-keyboard-response","57","382071","0.0-55.0","0","0","NWBJA","People","","2917","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","58","383085","0.0-56.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","59","384408","0.0-56.0-1.0","0","0","NWBJA","People","","1322","","","","68","","","","0","43","42","1","1","50","53","raamin-ka-0qJBEzudn5E-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg","1","1","43","42","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","60","384916","0.0-56.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","0","43","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","61","398891","0.0-56.0-5.0-0.0","0","0","NWBJA","People","","13974","{""Q0"":""I like the color palette more""}","","","","","","","0","43","42","","","","","","","","","","","{""Q0"":""I like the color palette more""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","62","399893","0.0-57.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","63","402208","0.0-57.0-1.0","0","0","NWBJA","People","","2315","","","","75","","","","1","22","7","0","-1","36","50","jessica-radanavong-mrYkTuAesKE-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg","1","0","7","22","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","64","402729","0.0-57.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","1","22","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","65","403746","0.0-58.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","66","406010","0.0-58.0-1.0","0","0","NWBJA","People","","2264","","","","68","","","","2","20","28","0","1","50","39","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg","1","1","20","28","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","67","406518","0.0-58.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","2","20","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","68","407526","0.0-59.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","69","408758","0.0-59.0-1.0","0","0","NWBJA","People","","1232","","","","75","","","","3","6","35","1","1","46","55","ben-o-bro-C5XyLljkMrY-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","1","0","35","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","70","409263","0.0-59.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","3","6","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","71","429603","0.0-59.0-5.0-0.0","0","0","NWBJA","People","","20338","{""Q0"":""he has nice eyes, it made an impression on me""}","","","","","","","3","6","35","","","","","","","","","","","{""Q0"":""he has nice eyes, it made an impression on me""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","72","430617","0.0-60.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","73","433110","0.0-60.0-1.0","0","0","NWBJA","People","","2492","","","","75","","","","4","16","18","1","-1","42","50","giano-currie-5-9YOsmf8IQ-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg","1","0","18","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","74","433619","0.0-60.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","4","16","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","75","453917","0.0-60.0-5.0-0.0","0","0","NWBJA","People","","20296","{""Q0"":""the minimal color palette is more aesthetic""}","","","","","","","4","16","18","","","","","","","","","","","{""Q0"":""the minimal color palette is more aesthetic""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","76","454932","0.0-61.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","77","456216","0.0-61.0-1.0","0","0","NWBJA","People","","1283","","","","75","","","","5","46","38","0","-1","50","55","stefan-stefancik-QXevDflbl8A-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","1","0","38","46","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","78","456727","0.0-61.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","5","46","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","79","457735","0.0-62.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","80","459350","0.0-62.0-1.0","0","0","NWBJA","People","","1614","","","","68","","","","6","30","37","1","-1","45","41","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg","1","1","30","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","81","459864","0.0-62.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","6","30","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","82","475530","0.0-62.0-5.0-0.0","0","0","NWBJA","People","","15664","{""Q0"":""I like the leaf background more""}","","","","","","","6","30","37","","","","","","","","","","","{""Q0"":""I like the leaf background more""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","83","476543","0.0-63.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","84","477875","0.0-63.0-1.0","0","0","NWBJA","People","","1331","","","","75","","","","7","27","29","1","1","50","41","jurica-koletic-7YVZYZeITc8-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg","1","0","29","27","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","85","478388","0.0-63.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","7","27","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","86","491030","0.0-63.0-5.0-0.0","0","0","NWBJA","People","","12640","{""Q0"":""He gives off a better vibe""}","","","","","","","7","27","29","","","","","","","","","","","{""Q0"":""He gives off a better vibe""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","87","492042","0.0-64.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","88","493237","0.0-64.0-1.0","0","0","NWBJA","People","","1193","","","","75","","","","8","0","10","0","-1","35","50","abstral-official-cyOKLSgkgCE-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","1","0","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","89","493744","0.0-64.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","8","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","90","494766","0.0-65.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","91","496121","0.0-65.0-1.0","0","0","NWBJA","People","","1354","","","","68","","","","9","3","23","0","-1","57","50","art-hauntington-jzY0KRJopEI-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","1","1","3","23","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","92","496640","0.0-65.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","9","3","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","93","497650","0.0-66.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","94","499261","0.0-66.0-1.0","0","0","NWBJA","People","","1610","","","","68","","","","10","34","48","0","1","50","43","oliver-johnson-1TUIcKob7Zs-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","1","1","34","48","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","95","499766","0.0-66.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","10","34","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","96","500774","0.0-67.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","97","502405","0.0-67.0-1.0","0","0","NWBJA","People","","1629","","","","68","","","","11","44","40","1","1","50","47","rikonavt-HQjfrvdTfak-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg","1","1","44","40","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","98","502916","0.0-67.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","11","44","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","99","524411","0.0-67.0-5.0-0.0","0","0","NWBJA","People","","21494","{""Q0"":""her expression is better, looks more artistic""}","","","","","","","11","44","40","","","","","","","","","","","{""Q0"":""her expression is better, looks more artistic""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_deliberation_again","","html-keyboard-response","100","527237","0.0-67.0-6.0-0.0","0","0","NWBJA","People","","2825","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","101","528256","0.0-68.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","102","529509","0.0-68.0-1.0","0","0","NWBJA","People","","1252","","","","75","","","","12","16","18","0","-1","42","50","giano-currie-5-9YOsmf8IQ-unsplash.jpg","good-faces-xmSWVeGEnJw-unsplash.jpg","2","0","18","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","103","530014","0.0-68.0-2.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","12","16","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","104","531035","0.0-69.0-0.0","0","0","NWBJA","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","105","532965","0.0-69.0-1.0","0","0","NWBJA","People","","1928","","","","68","","","","13","34","48","1","1","50","43","oliver-johnson-1TUIcKob7Zs-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","2","1","34","48","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
