"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","category","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"","rating","","html-slider-response","12","42515","0.0-11.0","0","0","SZfNj","People","","2116","","","","","55","6","ben-o-bro-C5XyLljkMrY-unsplash.jpg","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","13","44535","0.0-12.0","0","0","SZfNj","People","","2017","","","","","36","0","abstral-official-cyOKLSgkgCE-unsplash.jpg","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","14","46797","0.0-13.0","0","0","SZfNj","People","","2259","","","","","44","29","leilani-angel-K84vnnzxmTQ-unsplash.jpg","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","15","49224","0.0-14.0","0","0","SZfNj","People","","2424","","","","","67","20","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","16","51620","0.0-15.0","0","0","SZfNj","People","","2393","","","","","55","15","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","17","53503","0.0-16.0","0","0","SZfNj","People","","1881","","","","","41","22","jessica-radanavong-mrYkTuAesKE-unsplash.jpg","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","18","56005","0.0-17.0","0","0","SZfNj","People","","2501","","","","","35","41","prince-akachi-i2hoD-C2RUA-unsplash.jpg","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","19","58082","0.0-18.0","0","0","SZfNj","People","","2075","","","","","38","26","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","20","60399","0.0-19.0","0","0","SZfNj","People","","2313","","","","","66","46","stefan-stefancik-QXevDflbl8A-unsplash.jpg","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","21","62545","0.0-20.0","0","0","SZfNj","People","","2144","","","","","79","34","oliver-johnson-1TUIcKob7Zs-unsplash.jpg","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","22","64635","0.0-21.0","0","0","SZfNj","People","","2087","","","","","58","33","olena-sergienko-0TSd6uCKTKc-unsplash.jpg","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","23","66648","0.0-22.0","0","0","SZfNj","People","","2009","","","","","67","3","art-hauntington-jzY0KRJopEI-unsplash.jpg","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","24","68806","0.0-23.0","0","0","SZfNj","People","","2156","","","","","50","17","gleb-lukomets-paBzWCPN23k-unsplash.jpg","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","25","71070","0.0-24.0","0","0","SZfNj","People","","2263","","","","","39","23","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","26","73334","0.0-25.0","0","0","SZfNj","People","","2263","","","","","34","49","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","27","76021","0.0-26.0","0","0","SZfNj","People","","2684","","","","","46","19","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","28","78247","0.0-27.0","0","0","SZfNj","People","","2224","","","","","55","27","jurica-koletic-7YVZYZeITc8-unsplash.jpg","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","29","80075","0.0-28.0","0","0","SZfNj","People","","1825","","","","","43","5","batel-studio-ttSRjiYG_WM-unsplash.jpg","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","30","82415","0.0-29.0","0","0","SZfNj","People","","2338","","","","","47","30","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","31","84533","0.0-30.0","0","0","SZfNj","People","","2114","","","","","38","38","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","32","86686","0.0-31.0","0","0","SZfNj","People","","2150","","","","","50","16","giano-currie-5-9YOsmf8IQ-unsplash.jpg","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","33","88958","0.0-32.0","0","0","SZfNj","People","","2269","","","","","57","1","aiony-haust-jmATI5Q_YgY-unsplash.jpg","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","34","90902","0.0-33.0","0","0","SZfNj","People","","1942","","","","","42","13","erik-lucatero-d2MSDujJl2g-unsplash.jpg","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","35","93013","0.0-34.0","0","0","SZfNj","People","","2109","","","","","41","7","brooke-cagle-HRZUzoX1e6w-unsplash.jpg","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","36","95313","0.0-35.0","0","0","SZfNj","People","","2296","","","","","25","25","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","37","97464","0.0-36.0","0","0","SZfNj","People","","2150","","","","","17","42","prince-akachi-l3IHXOdMyHQ-unsplash.jpg","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","38","99729","0.0-37.0","0","0","SZfNj","People","","2262","","","","","45","31","mathilda-khoo-vLR0YP_otCo-unsplash.jpg","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","39","101862","0.0-38.0","0","0","SZfNj","People","","2129","","","","","54","47","tyler-nix-ZGa9d1a_4tA-unsplash.jpg","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","40","103984","0.0-39.0","0","0","SZfNj","People","","2119","","","","","43","37","pavel-anoshin-d0peGya6R5Y-unsplash.jpg","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","41","106243","0.0-40.0","0","0","SZfNj","People","","2257","","","","","61","12","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","42","108780","0.0-41.0","0","0","SZfNj","People","","2534","","","","","60","28","justin-chen-J7Cf1Gch49E-unsplash.jpg","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","43","111643","0.0-42.0","0","0","SZfNj","People","","2860","","","","","43","4","barna-bartis-2x3vfVxwR7o-unsplash.jpg","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","44","113761","0.0-43.0","0","0","SZfNj","People","","2115","","","","","57","2","arjunsyah-TBUA5KHJn6k-unsplash.jpg","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","45","115771","0.0-44.0","0","0","SZfNj","People","","2007","","","","","40","21","jessica-felicio-_cvwXhGqG-o-unsplash.jpg","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","46","118477","0.0-45.0","0","0","SZfNj","People","","2704","","","","","55","43","raamin-ka-0qJBEzudn5E-unsplash.jpg","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","47","121077","0.0-46.0","0","0","SZfNj","People","","2597","","","","","41","18","good-faces-xmSWVeGEnJw-unsplash.jpg","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","48","123460","0.0-47.0","0","0","SZfNj","People","","2380","","","","","32","32","nathan-dumlao-ger61_TX6oI-unsplash.jpg","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","49","125443","0.0-48.0","0","0","SZfNj","People","","1979","","","","","55","48","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","50","127333","0.0-49.0","0","0","SZfNj","People","","1887","","","","","38","14","freddy-kearney-o-ioeoATbIM-unsplash.jpg","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","51","129848","0.0-50.0","0","0","SZfNj","People","","2512","","","","","19","35","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","52","132538","0.0-51.0","0","0","SZfNj","People","","2688","","","","","42","8","bruce-dixon-3M9WJQVHzog-unsplash.jpg","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","53","135652","0.0-52.0","0","0","SZfNj","People","","3112","","","","","58","36","ospan-ali-mGdA2fzjWLo-unsplash.jpg","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","54","178318","0.0-53.0-0.0","0","0","SZfNj","People","[{""page_index"":0,""viewing_time"":10776},{""page_index"":1,""viewing_time"":7608},{""page_index"":2,""viewing_time"":12722},{""page_index"":3,""viewing_time"":9400},{""page_index"":4,""viewing_time"":2155}]","42661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","55","200555","0.0-53.0-1.0","0","0","SZfNj","People","","22231","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Consider carefully and take your time (up to 10 seconds)"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_phase","","html-keyboard-response","56","202672","0.0-54.0","0","0","SZfNj","People","","2113","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","first_deliberation_block","","html-keyboard-response","57","205196","0.0-55.0","0","0","SZfNj","People","","2523","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","58","206210","0.0-56.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","59","207824","0.0-56.0-1.0","0","0","SZfNj","People","","1612","","","","75","","","","0","37","43","0","1","43","55","pavel-anoshin-d0peGya6R5Y-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg","1","0","43","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","60","208337","0.0-56.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","0","37","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","61","209343","0.0-57.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","62","212537","0.0-57.0-1.0","0","0","SZfNj","People","","3192","","","","75","","","","1","18","31","1","1","41","45","good-faces-xmSWVeGEnJw-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg","1","0","31","18","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","63","213052","0.0-57.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","1","18","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","64","230603","0.0-57.0-5.0-0.0","0","0","SZfNj","People","","17548","{""Q0"":""There is more art and human suffering in this one and will draw more buyers.""}","","","","","","","1","18","31","","","","","","","","","","","{""Q0"":""There is more art and human suffering in this one and will draw more buyers.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","65","231612","0.0-58.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","66","235124","0.0-58.0-1.0","0","0","SZfNj","People","","3509","","","","68","","","","2","17","13","0","-1","50","42","gleb-lukomets-paBzWCPN23k-unsplash.jpg","erik-lucatero-d2MSDujJl2g-unsplash.jpg","1","1","17","13","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","67","235626","0.0-58.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","2","17","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","68","236638","0.0-59.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","69","239257","0.0-59.0-1.0","0","0","SZfNj","People","","2617","","","","68","","","","3","16","21","0","-1","50","40","giano-currie-5-9YOsmf8IQ-unsplash.jpg","jessica-felicio-_cvwXhGqG-o-unsplash.jpg","1","1","16","21","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","70","239770","0.0-59.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","3","16","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","71","240778","0.0-60.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","72","241946","0.0-60.0-1.0","0","0","SZfNj","People","","1166","","","","75","","","","4","44","10","0","1","40","53","rikonavt-HQjfrvdTfak-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","1","0","10","44","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","73","242454","0.0-60.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","4","44","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","74","243469","0.0-61.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","75","245016","0.0-61.0-1.0","0","0","SZfNj","People","","1545","","","","68","","","","5","5","27","1","-1","43","55","batel-studio-ttSRjiYG_WM-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg","1","1","5","27","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","76","245521","0.0-61.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","5","5","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","77","255275","0.0-61.0-5.0-0.0","0","0","SZfNj","People","","9751","{""Q0"":""This one has more color and vibrancy""}","","","","","","","5","5","27","","","","","","","","","","","{""Q0"":""This one has more color and vibrancy""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","78","256282","0.0-62.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","79","258218","0.0-62.0-1.0","0","0","SZfNj","People","","1935","","","","75","","","","6","40","7","1","1","46","41","prince-akachi-4Yv84VgQkRM-unsplash.jpg","brooke-cagle-HRZUzoX1e6w-unsplash.jpg","1","0","7","40","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","80","258724","0.0-62.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","6","40","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","81","271459","0.0-62.0-5.0-0.0","0","0","SZfNj","People","","12732","{""Q0"":""The sheer emotion shown in this one is moving""}","","","","","","","6","40","7","","","","","","","","","","","{""Q0"":""The sheer emotion shown in this one is moving""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","82","272471","0.0-63.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","83","274862","0.0-63.0-1.0","0","0","SZfNj","People","","2388","","","","68","","","","7","15","8","1","-1","55","42","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","bruce-dixon-3M9WJQVHzog-unsplash.jpg","1","1","15","8","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","84","275372","0.0-63.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","7","15","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","85","289653","0.0-63.0-5.0-0.0","0","0","SZfNj","People","","14280","{""Q0"":""She is the more attractive subject and her freckles stand out""}","","","","","","","7","15","8","","","","","","","","","","","{""Q0"":""She is the more attractive subject and her freckles stand out""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","86","290659","0.0-64.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","87","293076","0.0-64.0-1.0","0","0","SZfNj","People","","2414","","","","75","","","","8","4","19","0","-1","43","46","barna-bartis-2x3vfVxwR7o-unsplash.jpg","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","1","0","19","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","88","293592","0.0-64.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","8","4","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","89","294608","0.0-65.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","90","296871","0.0-65.0-1.0","0","0","SZfNj","People","","2259","","","","75","","","","9","22","30","1","-1","41","47","jessica-radanavong-mrYkTuAesKE-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","1","0","30","22","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","91","297386","0.0-65.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","9","22","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","92","309245","0.0-65.0-5.0-0.0","0","0","SZfNj","People","","11855","{""Q0"":""The background and subject are more interesting""}","","","","","","","9","22","30","","","","","","","","","","","{""Q0"":""The background and subject are more interesting""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","93","310255","0.0-66.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","94","312181","0.0-66.0-1.0","0","0","SZfNj","People","","1924","","","","68","","","","10","6","29","1","1","55","44","ben-o-bro-C5XyLljkMrY-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg","1","1","6","29","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","95","312690","0.0-66.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","10","6","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","96","321909","0.0-66.0-5.0-0.0","0","0","SZfNj","People","","9216","{""Q0"":""More happiness and sheer emotion is conveyed""}","","","","","","","10","6","29","","","","","","","","","","","{""Q0"":""More happiness and sheer emotion is conveyed""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","97","322919","0.0-67.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","98","324777","0.0-67.0-1.0","0","0","SZfNj","People","","1855","","","","75","","","","11","47","39","0","1","54","40","tyler-nix-ZGa9d1a_4tA-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg","1","0","39","47","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","99","325286","0.0-67.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","11","47","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_deliberation_again","","html-keyboard-response","100","330521","0.0-67.0-6.0-0.0","0","0","SZfNj","People","","5233","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","101","331537","0.0-68.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","102","334674","0.0-68.0-1.0","0","0","SZfNj","People","","3133","","","","75","","","","12","44","10","1","1","40","53","rikonavt-HQjfrvdTfak-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","2","0","10","44","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","103","335186","0.0-68.0-2.0-0.0","0","0","SZfNj","People","","null","","","","null","","","","12","44","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","104","350448","0.0-68.0-5.0-0.0","0","0","SZfNj","People","","15259","{""Q0"":""The emotion is more vibrant the background more attractive""}","","","","","","","12","44","10","","","","","","","","","","","{""Q0"":""The emotion is more vibrant the background more attractive""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
