"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","category","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"","rating","","html-slider-response","10","18063816","0.0-9.0","0","0","QGgHx","People","","4494","","","","","34","30","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","11","18067902","0.0-10.0","0","0","QGgHx","People","","4082","","","","","26","8","bruce-dixon-3M9WJQVHzog-unsplash.jpg","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","12","18071848","0.0-11.0","0","0","QGgHx","People","","3942","","","","","42","24","joel-mott-LaK153ghdig-unsplash.jpg","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","13","18075371","0.0-12.0","0","0","QGgHx","People","","3519","","","","","33","32","nathan-dumlao-ger61_TX6oI-unsplash.jpg","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","14","18079942","0.0-13.0","0","0","QGgHx","People","","4564","","","","","39","25","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","15","18082960","0.0-14.0","0","0","QGgHx","People","","3014","","","","","29","2","arjunsyah-TBUA5KHJn6k-unsplash.jpg","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","16","18085970","0.0-15.0","0","0","QGgHx","People","","3005","","","","","35","19","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","17","18088818","0.0-16.0","0","0","QGgHx","People","","2844","","","","","24","4","barna-bartis-2x3vfVxwR7o-unsplash.jpg","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","18","18091969","0.0-17.0","0","0","QGgHx","People","","3145","","","","","81","44","rikonavt-HQjfrvdTfak-unsplash.jpg","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","19","18095613","0.0-18.0","0","0","QGgHx","People","","3640","","","","","63","45","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","20","18100153","0.0-19.0","0","0","QGgHx","People","","4536","","","","","60","39","philip-martin-5aGUyCW_PJw-unsplash.jpg","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","21","18105207","0.0-20.0","0","0","QGgHx","People","","5049","","","","","62","31","mathilda-khoo-vLR0YP_otCo-unsplash.jpg","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","22","18108711","0.0-21.0","0","0","QGgHx","People","","3499","","","","","31","26","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","23","18111943","0.0-22.0","0","0","QGgHx","People","","3227","","","","","40","27","jurica-koletic-7YVZYZeITc8-unsplash.jpg","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","24","18117068","0.0-23.0","0","0","QGgHx","People","","5120","","","","","68","35","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","25","18123616","0.0-24.0","0","0","QGgHx","People","","6545","","","","","32","49","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","26","18127981","0.0-25.0","0","0","QGgHx","People","","4361","","","","","58","3","art-hauntington-jzY0KRJopEI-unsplash.jpg","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","27","18131384","0.0-26.0","0","0","QGgHx","People","","3397","","","","","34","22","jessica-radanavong-mrYkTuAesKE-unsplash.jpg","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","28","18134898","0.0-27.0","0","0","QGgHx","People","","3509","","","","","40","40","prince-akachi-4Yv84VgQkRM-unsplash.jpg","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","29","18138371","0.0-28.0","0","0","QGgHx","People","","3469","","","","","61","16","giano-currie-5-9YOsmf8IQ-unsplash.jpg","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","30","18142862","0.0-29.0","0","0","QGgHx","People","","4487","","","","","34","17","gleb-lukomets-paBzWCPN23k-unsplash.jpg","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","31","18146848","0.0-30.0","0","0","QGgHx","People","","3981","","","","","32","42","prince-akachi-l3IHXOdMyHQ-unsplash.jpg","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","32","18152647","0.0-31.0","0","0","QGgHx","People","","5795","","","","","31","29","leilani-angel-K84vnnzxmTQ-unsplash.jpg","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","33","18157350","0.0-32.0","0","0","QGgHx","People","","4697","","","","","35","47","tyler-nix-ZGa9d1a_4tA-unsplash.jpg","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","34","18161548","0.0-33.0","0","0","QGgHx","People","","4195","","","","","90","46","stefan-stefancik-QXevDflbl8A-unsplash.jpg","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","35","18167892","0.0-34.0","0","0","QGgHx","People","","6340","","","","","39","10","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","36","18172432","0.0-35.0","0","0","QGgHx","People","","4536","","","","","65","36","ospan-ali-mGdA2fzjWLo-unsplash.jpg","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","37","18177666","0.0-36.0","0","0","QGgHx","People","","5229","","","","","63","18","good-faces-xmSWVeGEnJw-unsplash.jpg","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","38","18186843","0.0-37.0","0","0","QGgHx","People","","9172","","","","","39","38","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","39","18190820","0.0-38.0","0","0","QGgHx","People","","3973","","","","","30","34","oliver-johnson-1TUIcKob7Zs-unsplash.jpg","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","40","18197812","0.0-39.0","0","0","QGgHx","People","","6987","","","","","36","9","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","41","18201385","0.0-40.0","0","0","QGgHx","People","","3568","","","","","28","14","freddy-kearney-o-ioeoATbIM-unsplash.jpg","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","42","18205724","0.0-41.0","0","0","QGgHx","People","","4334","","","","","44","21","jessica-felicio-_cvwXhGqG-o-unsplash.jpg","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","43","18209418","0.0-42.0","0","0","QGgHx","People","","3690","","","","","30","7","brooke-cagle-HRZUzoX1e6w-unsplash.jpg","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","44","18212483","0.0-43.0","0","0","QGgHx","People","","3061","","","","","29","28","justin-chen-J7Cf1Gch49E-unsplash.jpg","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","45","18217320","0.0-44.0","0","0","QGgHx","People","","4832","","","","","34","11","christian-ferrer-8vT-DgHZDG4-unsplash.jpg","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","46","18221678","0.0-45.0","0","0","QGgHx","People","","4354","","","","","67","20","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","47","18226252","0.0-46.0","0","0","QGgHx","People","","4570","","","","","44","0","abstral-official-cyOKLSgkgCE-unsplash.jpg","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","48","18229419","0.0-47.0","0","0","QGgHx","People","","3163","","","","","39","15","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","49","18233337","0.0-48.0","0","0","QGgHx","People","","3912","","","","","37","13","erik-lucatero-d2MSDujJl2g-unsplash.jpg","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","50","18237368","0.0-49.0","0","0","QGgHx","People","","4027","","","","","31","48","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","51","18241147","0.0-50.0","0","0","QGgHx","People","","3775","","","","","32","37","pavel-anoshin-d0peGya6R5Y-unsplash.jpg","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","52","18244106","0.0-51.0","0","0","QGgHx","People","","2953","","","","","38","12","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","53","18247789","0.0-52.0","0","0","QGgHx","People","","3679","","","","","40","23","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","54","18322156","0.0-53.0-0.0","0","0","QGgHx","People","[{""page_index"":0,""viewing_time"":7923},{""page_index"":1,""viewing_time"":12051},{""page_index"":2,""viewing_time"":14713},{""page_index"":3,""viewing_time"":37356},{""page_index"":4,""viewing_time"":2318}]","74361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","55","18349698","0.0-53.0-1.0","0","0","QGgHx","People","","27535","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Consider carefully and take your time (up to 10 seconds)"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_phase","","html-keyboard-response","56","18352327","0.0-54.0","0","0","QGgHx","People","","2625","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","first_deliberation_block","","html-keyboard-response","57","18355956","0.0-55.0","0","0","QGgHx","People","","3625","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","58","18356960","0.0-56.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","59","18358061","0.0-56.0-1.0","0","0","QGgHx","People","","1097","","","","68","","","","0","23","9","0","1","40","36","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","1","1","23","9","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","60","18358568","0.0-56.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","0","23","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","61","18359576","0.0-57.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","62","18360885","0.0-57.0-1.0","0","0","QGgHx","People","","1305","","","","68","","","","1","15","39","1","1","39","60","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg","1","1","15","39","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","63","18361392","0.0-57.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","1","15","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","64","18417949","0.0-57.0-5.0-0.0","0","0","QGgHx","People","","56552","{""Q0"":""I chose to sell this photograph because the female individual in the image captures the attention of the viewer through her vibrant smile and rich red hair color to compliment the red lipstick that she is wearing. ""}","","","","","","","1","15","39","","","","","","","","","","","{""Q0"":""I chose to sell this photograph because the female individual in the image captures the attention of the viewer through her vibrant smile and rich red hair color to compliment the red lipstick that she is wearing. ""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","65","18418960","0.0-58.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","66","18420470","0.0-58.0-1.0","0","0","QGgHx","People","","1506","","","","68","","","","2","12","41","1","1","38","59","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg","1","1","12","41","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","67","18420976","0.0-58.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","2","12","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","68","18479527","0.0-58.0-5.0-0.0","0","0","QGgHx","People","","58546","{""Q0"":""The female individual featured in this image appears to be posing for the picture. In addition, she has clearly taken time to do her hair and makeup because her hair falls nicely and her skin is flawless.""}","","","","","","","2","12","41","","","","","","","","","","","{""Q0"":""The female individual featured in this image appears to be posing for the picture. In addition, she has clearly taken time to do her hair and makeup because her hair falls nicely and her skin is flawless.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","69","18480536","0.0-59.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","70","18481950","0.0-59.0-1.0","0","0","QGgHx","People","","1411","","","","75","","","","3","30","3","0","1","34","58","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg","1","0","3","30","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","71","18482456","0.0-59.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","3","30","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","72","18483463","0.0-60.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","73","18485007","0.0-60.0-1.0","0","0","QGgHx","People","","1541","","","","68","","","","4","13","47","0","1","37","35","erik-lucatero-d2MSDujJl2g-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg","1","1","13","47","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","74","18485512","0.0-60.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","4","13","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","75","18486520","0.0-61.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","76","18488049","0.0-61.0-1.0","0","0","QGgHx","People","","1526","","","","68","","","","5","0","10","0","-1","44","39","abstral-official-cyOKLSgkgCE-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","1","1","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","77","18488560","0.0-61.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","5","0","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","78","18489568","0.0-62.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","79","18491016","0.0-62.0-1.0","0","0","QGgHx","People","","1444","","","","68","","","","6","40","38","1","-1","40","39","prince-akachi-4Yv84VgQkRM-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","1","1","40","38","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","80","18491520","0.0-62.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","6","40","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","81","18530516","0.0-62.0-5.0-0.0","0","0","QGgHx","People","","38991","{""Q0"":""This image presents a like able and friendly individual that is displaying a subtly comical gesture in order to welcome the viewer.""}","","","","","","","6","40","38","","","","","","","","","","","{""Q0"":""This image presents a like able and friendly individual that is displaying a subtly comical gesture in order to welcome the viewer.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","82","18531528","0.0-63.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","83","18533156","0.0-63.0-1.0","0","0","QGgHx","People","","1624","","","","68","","","","7","27","22","1","1","40","34","jurica-koletic-7YVZYZeITc8-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg","1","1","27","22","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","84","18533664","0.0-63.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","7","27","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","85","18566667","0.0-63.0-5.0-0.0","0","0","QGgHx","People","","32998","{""Q0"":""This image provides a close up and high definition shot of the individual captured. The high definition of the individual's face makes for a sharper appeal overall.""}","","","","","","","7","27","22","","","","","","","","","","","{""Q0"":""This image provides a close up and high definition shot of the individual captured. The high definition of the individual's face makes for a sharper appeal overall.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","86","18567672","0.0-64.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","87","18569361","0.0-64.0-1.0","0","0","QGgHx","People","","1686","","","","68","","","","8","17","21","0","-1","34","44","gleb-lukomets-paBzWCPN23k-unsplash.jpg","jessica-felicio-_cvwXhGqG-o-unsplash.jpg","1","1","17","21","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","88","18569872","0.0-64.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","8","17","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","89","18570879","0.0-65.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","90","18572181","0.0-65.0-1.0","0","0","QGgHx","People","","1297","","","","75","","","","9","25","24","1","-1","39","42","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg","1","0","24","25","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","91","18572688","0.0-65.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","9","25","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","92","18610548","0.0-65.0-5.0-0.0","0","0","QGgHx","People","","37856","{""Q0"":""The background and smile of the individual featured in the image makes the scene appear as though something fun is going on, which captures the attention of the viewer. ""}","","","","","","","9","25","24","","","","","","","","","","","{""Q0"":""The background and smile of the individual featured in the image makes the scene appear as though something fun is going on, which captures the attention of the viewer. ""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","93","18611560","0.0-66.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","94","18612712","0.0-66.0-1.0","0","0","QGgHx","People","","1148","","","","68","","","","10","32","11","1","-1","33","34","nathan-dumlao-ger61_TX6oI-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg","1","1","32","11","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","95","18613224","0.0-66.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","10","32","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","96","18665717","0.0-66.0-5.0-0.0","0","0","QGgHx","People","","52488","{""Q0"":""The close-up capture in this image catches the attention of the viewer due to the sharp, but friendly stare exuding from the male subject pictured.""}","","","","","","","10","32","11","","","","","","","","","","","{""Q0"":""The close-up capture in this image catches the attention of the viewer due to the sharp, but friendly stare exuding from the male subject pictured.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","97","18666728","0.0-67.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","98","18668222","0.0-67.0-1.0","0","0","QGgHx","People","","1490","","","","68","","","","11","16","19","0","-1","61","35","giano-currie-5-9YOsmf8IQ-unsplash.jpg","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","1","1","16","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","99","18668728","0.0-67.0-2.0-0.0","0","0","QGgHx","People","","null","","","","null","","","","11","16","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_deliberation_again","","html-keyboard-response","100","18670641","0.0-67.0-6.0-0.0","0","0","QGgHx","People","","1909","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
