"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","category","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"","rating","","html-slider-response","12","48820","0.0-11.0","0","0","qZmtG","People","","2507","","","","","52","2","arjunsyah-TBUA5KHJn6k-unsplash.jpg","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","13","51385","0.0-12.0","0","0","qZmtG","People","","2563","","","","","62","10","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","14","53342","0.0-13.0","0","0","qZmtG","People","","1955","","","","","50","25","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","15","55839","0.0-14.0","0","0","qZmtG","People","","2495","","","","","80","43","raamin-ka-0qJBEzudn5E-unsplash.jpg","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","16","58505","0.0-15.0","0","0","qZmtG","People","","2665","","","","","74","21","jessica-felicio-_cvwXhGqG-o-unsplash.jpg","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","17","61858","0.0-16.0","0","0","qZmtG","People","","3351","","","","","36","31","mathilda-khoo-vLR0YP_otCo-unsplash.jpg","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","18","65009","0.0-17.0","0","0","qZmtG","People","","3149","","","","","61","33","olena-sergienko-0TSd6uCKTKc-unsplash.jpg","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","19","67414","0.0-18.0","0","0","qZmtG","People","","2403","","","","","67","17","gleb-lukomets-paBzWCPN23k-unsplash.jpg","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","20","69733","0.0-19.0","0","0","qZmtG","People","","2317","","","","","59","44","rikonavt-HQjfrvdTfak-unsplash.jpg","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","21","72657","0.0-20.0","0","0","qZmtG","People","","2922","","","","","100","8","bruce-dixon-3M9WJQVHzog-unsplash.jpg","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","22","74852","0.0-21.0","0","0","qZmtG","People","","2192","","","","","66","12","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","23","77417","0.0-22.0","0","0","qZmtG","People","","2563","","","","","30","0","abstral-official-cyOKLSgkgCE-unsplash.jpg","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","24","79870","0.0-23.0","0","0","qZmtG","People","","2451","","","","","73","36","ospan-ali-mGdA2fzjWLo-unsplash.jpg","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","25","82154","0.0-24.0","0","0","qZmtG","People","","2282","","","","","90","34","oliver-johnson-1TUIcKob7Zs-unsplash.jpg","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","26","84661","0.0-25.0","0","0","qZmtG","People","","2505","","","","","73","48","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","27","87329","0.0-26.0","0","0","qZmtG","People","","2666","","","","","62","41","prince-akachi-i2hoD-C2RUA-unsplash.jpg","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","28","89511","0.0-27.0","0","0","qZmtG","People","","2180","","","","","70","1","aiony-haust-jmATI5Q_YgY-unsplash.jpg","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","29","92065","0.0-28.0","0","0","qZmtG","People","","2552","","","","","22","37","pavel-anoshin-d0peGya6R5Y-unsplash.jpg","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","30","95134","0.0-29.0","0","0","qZmtG","People","","3069","","","","","89","45","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","31","98871","0.0-30.0","0","0","qZmtG","People","","3735","","","","","59","16","giano-currie-5-9YOsmf8IQ-unsplash.jpg","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","32","102089","0.0-31.0","0","0","qZmtG","People","","3216","","","","","15","39","philip-martin-5aGUyCW_PJw-unsplash.jpg","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","33","104609","0.0-32.0","0","0","qZmtG","People","","2518","","","","","72","11","christian-ferrer-8vT-DgHZDG4-unsplash.jpg","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","34","107026","0.0-33.0","0","0","qZmtG","People","","2415","","","","","32","42","prince-akachi-l3IHXOdMyHQ-unsplash.jpg","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","35","109449","0.0-34.0","0","0","qZmtG","People","","2420","","","","","45","19","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","36","112059","0.0-35.0","0","0","qZmtG","People","","2609","","","","","39","7","brooke-cagle-HRZUzoX1e6w-unsplash.jpg","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","37","114826","0.0-36.0","0","0","qZmtG","People","","2764","","","","","67","32","nathan-dumlao-ger61_TX6oI-unsplash.jpg","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","38","117987","0.0-37.0","0","0","qZmtG","People","","3160","","","","","67","24","joel-mott-LaK153ghdig-unsplash.jpg","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","39","120563","0.0-38.0","0","0","qZmtG","People","","2574","","","","","14","3","art-hauntington-jzY0KRJopEI-unsplash.jpg","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","40","122847","0.0-39.0","0","0","qZmtG","People","","2282","","","","","31","4","barna-bartis-2x3vfVxwR7o-unsplash.jpg","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","41","125380","0.0-40.0","0","0","qZmtG","People","","2532","","","","","35","22","jessica-radanavong-mrYkTuAesKE-unsplash.jpg","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","42","127675","0.0-41.0","0","0","qZmtG","People","","2293","","","","","34","9","carlos-andres-gomez-vJuk8Y86mRw-unsplash.jpg","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","43","130350","0.0-42.0","0","0","qZmtG","People","","2674","","","","","41","30","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","44","132815","0.0-43.0","0","0","qZmtG","People","","2463","","","","","61","5","batel-studio-ttSRjiYG_WM-unsplash.jpg","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","45","135179","0.0-44.0","0","0","qZmtG","People","","2363","","","","","64","47","tyler-nix-ZGa9d1a_4tA-unsplash.jpg","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","46","137496","0.0-45.0","0","0","qZmtG","People","","2316","","","","","41","14","freddy-kearney-o-ioeoATbIM-unsplash.jpg","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","47","140758","0.0-46.0","0","0","qZmtG","People","","3259","","","","","84","28","justin-chen-J7Cf1Gch49E-unsplash.jpg","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","48","143502","0.0-47.0","0","0","qZmtG","People","","2743","","","","","40","40","prince-akachi-4Yv84VgQkRM-unsplash.jpg","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","49","145912","0.0-48.0","0","0","qZmtG","People","","2407","","","","","77","26","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","50","148161","0.0-49.0","0","0","qZmtG","People","","2248","","","","","62","20","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","51","150951","0.0-50.0","0","0","qZmtG","People","","2787","","","","","84","38","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","52","155148","0.0-51.0","0","0","qZmtG","People","","4194","","","","","92","13","erik-lucatero-d2MSDujJl2g-unsplash.jpg","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","53","160199","0.0-52.0","0","0","qZmtG","People","","5049","","","","","38","23","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","54","205430","0.0-53.0-0.0","0","0","qZmtG","People","[{""page_index"":0,""viewing_time"":15470},{""page_index"":1,""viewing_time"":9528},{""page_index"":2,""viewing_time"":8743},{""page_index"":3,""viewing_time"":10012},{""page_index"":4,""viewing_time"":1473}]","45227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","55","224216","0.0-53.0-1.0","0","0","qZmtG","People","","18780","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Consider carefully and take your time (up to 10 seconds)"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_phase","","html-keyboard-response","56","225972","0.0-54.0","0","0","qZmtG","People","","1753","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","first_deliberation_block","","html-keyboard-response","57","229468","0.0-55.0","0","0","qZmtG","People","","3494","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","58","230482","0.0-56.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","59","236012","0.0-56.0-1.0","0","0","qZmtG","People","","5524","","","","75","","","","0","36","44","0","-1","73","59","ospan-ali-mGdA2fzjWLo-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg","1","0","44","36","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","60","236525","0.0-56.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","0","36","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","61","237540","0.0-57.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","62","239364","0.0-57.0-1.0","0","0","qZmtG","People","","1820","","","","68","","","","1","32","19","0","1","67","45","nathan-dumlao-ger61_TX6oI-unsplash.jpg","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","1","1","32","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","63","239871","0.0-57.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","1","32","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","64","240881","0.0-58.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","65","244854","0.0-58.0-1.0","0","0","qZmtG","People","","3968","","","","75","","","","2","10","33","0","-1","62","61","charles-etoroma-95UF6LXe-Lo-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg","1","0","33","10","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","66","245373","0.0-58.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","2","10","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","67","246394","0.0-59.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","68","248882","0.0-59.0-1.0","0","0","qZmtG","People","","2484","","","","68","","","","3","14","30","0","-1","41","41","freddy-kearney-o-ioeoATbIM-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","1","1","14","30","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","69","249396","0.0-59.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","3","14","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","70","250408","0.0-60.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","71","255810","0.0-60.0-1.0","0","0","qZmtG","People","","5399","","","","75","","","","4","1","47","0","1","70","64","aiony-haust-jmATI5Q_YgY-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg","1","0","47","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","72","256329","0.0-60.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","4","1","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","73","257350","0.0-61.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","74","260288","0.0-61.0-1.0","0","0","qZmtG","People","","2936","","","","75","","","","5","41","11","1","-1","62","72","prince-akachi-i2hoD-C2RUA-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg","1","0","11","41","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","75","260808","0.0-61.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","5","41","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","76","279150","0.0-61.0-5.0-0.0","0","0","qZmtG","People","","18337","{""Q0"":""Her look is more confident and interesting.""}","","","","","","","5","41","11","","","","","","","","","","","{""Q0"":""Her look is more confident and interesting.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","77","280161","0.0-62.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","78","283377","0.0-62.0-1.0","0","0","qZmtG","People","","3212","","","","68","","","","6","20","16","1","-1","62","59","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","giano-currie-5-9YOsmf8IQ-unsplash.jpg","1","1","20","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","79","283892","0.0-62.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","6","20","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","80","299687","0.0-62.0-5.0-0.0","0","0","qZmtG","People","","15792","{""Q0"":""Her gaze at the camera is very intense.""}","","","","","","","6","20","16","","","","","","","","","","","{""Q0"":""Her gaze at the camera is very intense.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","81","300697","0.0-63.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","82","305454","0.0-63.0-1.0","0","0","qZmtG","People","","4752","","","","68","","","","7","17","29","1","1","67","42","gleb-lukomets-paBzWCPN23k-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg","1","1","17","29","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","83","305962","0.0-63.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","7","17","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","84","318127","0.0-63.0-5.0-0.0","0","0","qZmtG","People","","12160","{""Q0"":""I think the woman will be more desirable.""}","","","","","","","7","17","29","","","","","","","","","","","{""Q0"":""I think the woman will be more desirable.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","85","319142","0.0-64.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","86","321608","0.0-64.0-1.0","0","0","qZmtG","People","","2463","","","","75","","","","8","46","15","1","1","72","73","stefan-stefancik-QXevDflbl8A-unsplash.jpg","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","1","0","15","46","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","87","322120","0.0-64.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","8","46","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","88","335024","0.0-64.0-5.0-0.0","0","0","qZmtG","People","","12901","{""Q0"":""Her smile in this picture is infectious and the colors are nice.""}","","","","","","","8","46","15","","","","","","","","","","","{""Q0"":""Her smile in this picture is infectious and the colors are nice.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","89","336040","0.0-65.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","90","337857","0.0-65.0-1.0","0","0","qZmtG","People","","1812","","","","75","","","","9","5","49","1","1","61","68","batel-studio-ttSRjiYG_WM-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","1","0","49","5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","91","338362","0.0-65.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","9","5","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","92","345847","0.0-65.0-5.0-0.0","0","0","qZmtG","People","","7482","{""Q0"":""He looks very confident.""}","","","","","","","9","5","49","","","","","","","","","","","{""Q0"":""He looks very confident.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","93","346862","0.0-66.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","94","348882","0.0-66.0-1.0","0","0","qZmtG","People","","2016","","","","75","","","","10","12","24","1","-1","66","67","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg","1","0","24","12","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","95","349388","0.0-66.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","10","12","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","96","359984","0.0-66.0-5.0-0.0","0","0","qZmtG","People","","10595","{""Q0"":""She has a great smile and the background is compelling.""}","","","","","","","10","12","24","","","","","","","","","","","{""Q0"":""She has a great smile and the background is compelling.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","97","361006","0.0-67.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","98","362635","0.0-67.0-1.0","0","0","qZmtG","People","","1624","","","","68","","","","11","25","2","0","1","50","52","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","arjunsyah-TBUA5KHJn6k-unsplash.jpg","1","1","25","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","99","363149","0.0-67.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","11","25","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_deliberation_again","","html-keyboard-response","100","366051","0.0-67.0-6.0-0.0","0","0","qZmtG","People","","2901","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","101","367077","0.0-68.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","102","368527","0.0-68.0-1.0","0","0","qZmtG","People","","1448","","","","68","","","","12","32","19","1","1","67","45","nathan-dumlao-ger61_TX6oI-unsplash.jpg","ha-nguy-n-OFSQ6bHjFjs-unsplash.jpg","2","1","32","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","103","369035","0.0-68.0-2.0-0.0","0","0","qZmtG","People","","null","","","","null","","","","12","32","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","104","383472","0.0-68.0-5.0-0.0","0","0","qZmtG","People","","14436","{""Q0"":""It's a much more interesting shot and his skin tone is unique.""}","","","","","","","12","32","19","","","","","","","","","","","{""Q0"":""It's a much more interesting shot and his skin tone is unique.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
