"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","category","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"","deliberation_instructions","","instructions","60","855292","0.0-53.2-0.2","0","0","9nseM","People","[{""page_index"":0,""viewing_time"":1918},{""page_index"":1,""viewing_time"":1073},{""page_index"":2,""viewing_time"":896},{""page_index"":3,""viewing_time"":1591},{""page_index"":4,""viewing_time"":945}]","6424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","61","881268","0.0-53.2-1.2","0","0","9nseM","People","","25972","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Do it as quickly as possible"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","62","883316","0.0-53.2-2.2-0.2","0","1","9nseM","People","","2047","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","63","888299","0.0-53.3-0.3","0","0","9nseM","People","[{""page_index"":0,""viewing_time"":1588},{""page_index"":1,""viewing_time"":720},{""page_index"":2,""viewing_time"":849},{""page_index"":3,""viewing_time"":969},{""page_index"":4,""viewing_time"":855}]","4981","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","64","918295","0.0-53.3-1.3","0","0","9nseM","People","","29992","{""Q0"":""False"",""Q1"":""False"",""Q2"":""Consider carefully and take your time (up to 10 seconds)"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","65","920216","0.0-53.3-2.3-0.3","0","1","9nseM","People","","1919","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","66","928060","0.0-53.4-0.4","0","0","9nseM","People","[{""page_index"":0,""viewing_time"":3865},{""page_index"":1,""viewing_time"":897},{""page_index"":2,""viewing_time"":912},{""page_index"":3,""viewing_time"":599},{""page_index"":4,""viewing_time"":1570}]","7844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","67","1323717","0.0-53.4-1.4","0","0","9nseM","People","","395650","{""Q0"":""True"",""Q1"":""False"",""Q2"":""Do it as quickly as possible"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","68","1325773","0.0-53.4-2.4-0.4","0","1","9nseM","People","","2053","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","69","1358823","0.0-53.5-0.5","0","0","9nseM","People","[{""page_index"":0,""viewing_time"":8262},{""page_index"":1,""viewing_time"":8601},{""page_index"":2,""viewing_time"":5417},{""page_index"":3,""viewing_time"":5686},{""page_index"":4,""viewing_time"":5083}]","33049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","70","1468053","0.0-53.5-1.5","0","0","9nseM","People","","109224","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Consider carefully and take your time (up to 10 seconds)"",""Q3"":""True"",""Q4"":""D""}","deliberation_comprehension_check","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_phase","","html-keyboard-response","71","1470324","0.0-54.0","0","0","9nseM","People","","2269","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","first_deliberation_block","","html-keyboard-response","72","1472799","0.0-55.0","0","0","9nseM","People","","2473","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","73","1473809","0.0-56.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","74","1477215","0.0-56.0-1.0","0","0","9nseM","People","","3389","","","","68","","","","0","3","42","0","1","67","35","art-hauntington-jzY0KRJopEI-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg","1","1","3","42","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","75","1477733","0.0-56.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","0","3","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","76","1478751","0.0-57.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","77","1480035","0.0-57.0-1.0","0","0","9nseM","People","","1276","","","","75","","","","1","15","41","0","-1","78","66","gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg","1","0","41","15","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","78","1480543","0.0-57.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","1","15","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","79","1481563","0.0-58.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","80","1482694","0.0-58.0-1.0","0","0","9nseM","People","","1129","","","","75","","","","2","49","5","1","-1","43","66","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","batel-studio-ttSRjiYG_WM-unsplash.jpg","1","0","5","49","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","81","1483199","0.0-58.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","2","49","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","82","1503614","0.0-58.0-5.0-0.0","0","0","9nseM","People","","20411","{""Q0"":""I like it smile""}","","","","","","","2","49","5","","","","","","","","","","","{""Q0"":""I like it smile""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","83","1504640","0.0-59.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","84","1508952","0.0-59.0-1.0","0","0","9nseM","People","","4310","","","","68","","","","3","18","0","1","-1","66","36","good-faces-xmSWVeGEnJw-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg","1","1","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","85","1509456","0.0-59.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","3","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","86","1529430","0.0-59.0-5.0-0.0","0","0","9nseM","People","","19972","{""Q0"":""It look nice""}","","","","","","","3","18","0","","","","","","","","","","","{""Q0"":""It look nice""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","87","1530435","0.0-60.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","88","1532650","0.0-60.0-1.0","0","0","9nseM","People","","2213","","","","68","","","","4","2","11","0","1","70","74","arjunsyah-TBUA5KHJn6k-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg","1","1","2","11","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","89","1533161","0.0-60.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","4","2","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","90","1534169","0.0-61.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","91","1536915","0.0-61.0-1.0","0","0","9nseM","People","","2734","","","","75","","","","5","29","23","1","1","76","75","leilani-angel-K84vnnzxmTQ-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","1","0","23","29","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","92","1537420","0.0-61.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","5","29","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","93","1557102","0.0-61.0-5.0-0.0","0","0","9nseM","People","","19679","{""Q0"":""It look nice""}","","","","","","","5","29","23","","","","","","","","","","","{""Q0"":""It look nice""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","94","1558113","0.0-62.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","95","1559647","0.0-62.0-1.0","0","0","9nseM","People","","1533","","","","75","","","","6","44","27","0","1","61","52","rikonavt-HQjfrvdTfak-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg","1","0","27","44","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","96","1560159","0.0-62.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","6","44","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","97","1561169","0.0-63.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","98","1564203","0.0-63.0-1.0","0","0","9nseM","People","","3032","","","","75","","","","7","31","24","1","-1","66","75","mathilda-khoo-vLR0YP_otCo-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg","1","0","24","31","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","99","1564705","0.0-63.0-2.0-0.0","0","0","9nseM","People","","null","","","","null","","","","7","31","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","explain_trial","","survey-text","100","1590887","0.0-63.0-5.0-0.0","0","0","9nseM","People","","26179","{""Q0"":""She look beautiful""}","","","","","","","7","31","24","","","","","","","","","","","{""Q0"":""She look beautiful""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","101","1591904","0.0-64.0-0.0","0","0","9nseM","People","","null","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
