"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","deliberation","","html-keyboard-response","596","1399996","0.0-3.0-18.0-0.0","35","51659","female","null","","","","null","","8","","","1398190","1","","","","1","","1800","19700","1806","19790","","","","","","","","","","","K","0","1800","left","scramble","2200","1","32","44","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","597","1400394","0.0-3.0-18.0-1.0-0.0","35","51659","female","392","","","","68","","8","","","1399996","","","","","0","","392","21500","398","21596","1200","1","32","44","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","598","1401210","0.0-3.0-18.0-2.0-0.0","35","51659","female","null","","","","null","","8","","","1400394","","","","","","","808","21892","816","21994","808","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","599","1403417","0.0-3.0-18.0-4.0","35","51659","female","null","","","","null","","8","","","1401210","","","","","","","2200","22700","2207","22810","2200","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","600","1405837","0.0-3.0-20.0-0.0","35","51659","female","2414","","","","75","","9","","","1403417","1","","","","0","","2414","24900","2420","25017","","0","38","12","objects","faces","61","82","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","J","0","0","","original","2400","1","12","38","faces","objects","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","82","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","601","1406433","0.0-3.0-20.0-2.0-0.0","35","51659","female","null","","","","null","","9","","","1405837","","","","","","","586","27314","596","27437","586","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","602","1408839","0.0-3.0-20.0-4.0","35","51659","female","null","","","","null","","9","","","1406433","","","","","","","2400","27900","2406","28033","2400","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","603","1409545","0.0-3.0-22.0-0.0","35","51659","female","null","","","","null","","10","","","1408839","1","","","","1","","700","30300","706","30439","","","","","","","","","","","L","0","700","left","scramble","3000","1","35","23","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","604","1409994","0.0-3.0-22.0-1.0-0.0","35","51659","female","443","","","","68","","10","","","1409545","","","","","0","","443","31000","449","31145","2300","1","35","23","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","605","1411862","0.0-3.0-22.0-2.0-0.0","35","51659","female","null","","","","null","","10","","","1409994","","","","","","","1857","31443","1868","31594","1857","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","606","1414867","0.0-3.0-22.0-4.0","35","51659","female","null","","","","null","","10","","","1411862","","","","","","","3000","33300","3005","33462","3000","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","607","1416565","0.0-3.0-24.0-0.0","35","51659","female","1689","","","","68","","11","","","1414867","1","","","","0","","1689","36300","1698","36467","","1","9","27","outdoor_scenes","body_parts","81","78","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","C","0","0","","original","1100","1","9","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","81","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","608","1417880","0.0-3.0-24.0-2.0-0.0","35","51659","female","null","","","","null","","11","","","1416565","","","","","","","1311","37989","1315","38165","1311","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","609","1418986","0.0-3.0-24.0-4.0","35","51659","female","null","","","","null","","11","","","1417880","","","","","","","1100","39300","1106","39480","1100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","610","1420325","0.0-3.0-26.0-0.0","35","51659","female","1334","","","","75","","12","","","1418986","1","","","","0","","1334","40400","1339","40586","","0","24","14","body_parts","faces","68","77","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","F","0","0","","original","2300","1","14","24","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","77","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","611","1421997","0.0-3.0-26.0-2.0-0.0","35","51659","female","null","","","","null","","12","","","1420325","","","","","","","1666","41734","1672","41925","1666","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","612","1424301","0.0-3.0-26.0-4.0","35","51659","female","null","","","","null","","12","","","1421997","","","","","","","2300","43400","2304","43597","2300","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","613","1425907","0.0-3.0-28.0-0.0","35","51659","female","null","","","","null","","13","","","1424301","1","","","","1","","1600","45700","1606","45901","","","","","","","","","","","I","0","1600","left","scramble","1400","1","28","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","614","1426266","0.0-3.0-28.0-1.0-0.0","35","51659","female","353","","","","68","","13","","","1425907","","","","","0","","353","47300","359","47507","1400","1","28","5","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","615","1427318","0.0-3.0-28.0-2.0-0.0","35","51659","female","null","","","","null","","13","","","1426266","","","","","","","1047","47653","1052","47866","1047","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","616","1428723","0.0-3.0-28.0-4.0","35","51659","female","null","","","","null","","13","","","1427318","","","","","","","1400","48700","1405","48918","1400","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","617","1429901","0.0-3.0-30.0-0.0","35","51659","female","1173","","","","75","","14","","","1428723","1","","","","0","","1173","50100","1178","50323","","0","4","21","outdoor_scenes","faces","78","80","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","H","0","0","","original","2600","1","21","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","80","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","618","1431733","0.0-3.0-30.0-2.0-0.0","35","51659","female","null","","","","null","","14","","","1429901","","","","","","","1827","51273","1832","51501","1827","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","619","1434340","0.0-3.0-30.0-4.0","35","51659","female","null","","","","null","","14","","","1431733","","","","","","","2600","53100","2607","53333","2600","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","620","1435847","0.0-3.0-32.0-0.0","35","51659","female","null","","","","null","","15","","","1434340","1","","","","1","","1500","55700","1507","55940","","","","","","","","","","","C","0","1500","right","scramble","4300","1","9","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","621","1436195","0.0-3.0-32.0-1.0-0.0","35","51659","female","342","","","","75","","15","","","1435847","","","","","0","","342","57200","348","57447","1500","0","27","9","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","622","1437357","0.0-3.0-32.0-2.0-0.0","35","51659","female","null","","","","null","","15","","","1436195","","","","","","","1158","57542","1162","57795","1158","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","623","1441663","0.0-3.0-32.0-4.0","35","51659","female","null","","","","null","","15","","","1437357","","","","","","","4300","58700","4306","58957","4300","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","624","1443857","0.0-3.0-34.0-0.0","35","51659","female","2185","","","","68","","16","","","1441663","1","","","","0","","2185","63000","2194","63263","","1","32","44","body_parts","objects","42","15","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","K","0","0","","original","1900","1","32","44","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","42","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","625","1444677","0.0-3.0-34.0-2.0-0.0","35","51659","female","null","","","","null","","16","","","1443857","","","","","","","815","65185","820","65457","815","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","626","1446587","0.0-3.0-34.0-4.0","35","51659","female","null","","","","null","","16","","","1444677","","","","","","","1900","66000","1910","66277","1900","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","627","1447894","0.0-3.0-36.0-0.0","35","51659","female","null","","","","null","","17","","","1446587","1","","","","1","","1300","67900","1307","68187","","","","","","","","","","","J","0","1300","right","scramble","1100","1","12","38","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","628","1448306","0.0-3.0-36.0-1.0-0.0","35","51659","female","407","","","","75","","17","","","1447894","","","","","0","","407","69200","412","69494","1700","0","38","12","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","629","1449604","0.0-3.0-36.0-2.0-0.0","35","51659","female","null","","","","null","","17","","","1448306","","","","","","","1293","69607","1298","69906","1293","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","630","1450709","0.0-3.0-36.0-4.0","35","51659","female","null","","","","null","","17","","","1449604","","","","","","","1100","70900","1105","71204","1100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","631","1452536","0.0-3.0-38.0-0.0","35","51659","female","1819","","","","75","","18","","","1450709","1","","","","0","","1819","72000","1827","72309","","0","6","41","outdoor_scenes","objects","71","41","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","G","0","0","","original","1500","1","41","6","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","41","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","632","1453723","0.0-3.0-38.0-2.0-0.0","35","51659","female","null","","","","null","","18","","","1452536","","","","","","","1181","73819","1187","74136","1181","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","633","1455228","0.0-3.0-38.0-4.0","35","51659","female","null","","","","null","","18","","","1453723","","","","","","","1500","75000","1505","75323","1500","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","634","1457233","0.0-3.0-40.0-0.0","35","51659","female","null","","","","null","","19","","","1455228","1","","","","1","","2000","76500","2005","76828","","","","","","","","","","","H","0","2000","right","scramble","1300","1","21","4","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","635","1457583","0.0-3.0-40.0-1.0-0.0","35","51659","female","345","","","","75","","19","","","1457233","","","","","0","","345","78500","350","78833","1000","0","4","21","outdoor_scenes","faces","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","636","1458243","0.0-3.0-40.0-2.0-0.0","35","51659","female","null","","","","null","","19","","","1457583","","","","","","","655","78845","660","79183","655","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","637","1459548","0.0-3.0-40.0-4.0","35","51659","female","null","","","","null","","19","","","1458243","","","","","","","1300","79500","1305","79843","1300","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","638","1461455","0.0-3.0-42.0-0.0","35","51659","female","null","","","","null","","20","","","1459548","1","","","","1","","1900","80800","1907","81148","","","","","","","","","","","A","0","1900","left","scramble","3500","1","2","42","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","639","1461871","0.0-3.0-42.0-1.0-0.0","35","51659","female","410","","","","68","","20","","","1461455","","","","","0","","410","82700","416","83055","1100","1","2","42","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","640","1462568","0.0-3.0-42.0-2.0-0.0","35","51659","female","null","","","","null","","20","","","1461871","","","","","","","690","83110","697","83471","690","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","641","1466073","0.0-3.0-42.0-4.0","35","51659","female","null","","","","null","","20","","","1462568","","","","","","","3500","83800","3505","84168","3500","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","642","1468010","0.0-3.0-44.0-0.0","35","51659","female","1931","","","","75","","21","","","1466073","1","","","","0","","1931","87300","1937","87673","","0","23","35","faces","body_parts","90","26","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","L","0","0","","original","1400","1","35","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","26","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","643","1469084","0.0-3.0-44.0-2.0-0.0","35","51659","female","null","","","","null","","21","","","1468010","","","","","","","1069","89231","1074","89610","1069","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","644","1470489","0.0-3.0-44.0-4.0","35","51659","female","null","","","","null","","21","","","1469084","","","","","","","1400","90300","1405","90684","1400","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","645","1472394","0.0-3.0-46.0-0.0","35","51659","female","1899","","","","68","","22","","","1470489","1","","","","0","","1899","91700","1905","92089","","1","28","5","body_parts","outdoor_scenes","69","64","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","I","0","0","","original","1300","1","28","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","69","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","646","1473500","0.0-3.0-46.0-2.0-0.0","35","51659","female","null","","","","null","","22","","","1472394","","","","","","","1101","93599","1106","93994","1101","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","647","1474806","0.0-3.0-46.0-4.0","35","51659","female","null","","","","null","","22","","","1473500","","","","","","","1300","94700","1306","95100","1300","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","648","1475812","0.0-3.0-48.0-0.0","35","51659","female","null","","","","null","","23","","","1474806","1","","","","1","","1000","96000","1006","96406","","","","","","","","","","","G","0","1000","left","scramble","1100","1","41","6","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","649","1476375","0.0-3.0-48.0-1.0-0.0","35","51659","female","557","","","","68","","23","","","1475812","","","","","0","","557","97000","563","97412","2000","1","41","6","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","650","1477824","0.0-3.0-48.0-2.0-0.0","35","51659","female","null","","","","null","","23","","","1476375","","","","","","","1443","97557","1449","97975","1443","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","651","1478928","0.0-3.0-48.0-4.0","35","51659","female","null","","","","null","","23","","","1477824","","","","","","","1100","99000","1104","99424","1100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","652","1481120","0.0-3.0-50.0-0.0","35","51659","female","2186","","","","68","","24","","","1478928","1","","","","0","","2186","100100","2192","100528","","1","3","18","outdoor_scenes","faces","77","77","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","B","0","0","","original","1200","1","3","18","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","77","77","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","653","1481938","0.0-3.0-50.0-2.0-0.0","35","51659","female","null","","","","null","","24","","","1481120","","","","","","","814","102286","818","102720","814","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","654","1483145","0.0-3.0-50.0-4.0","35","51659","female","null","","","","null","","24","","","1481938","","","","","","","1200","103100","1207","103538","1200","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","655","1484451","0.0-3.0-52.0-0.0","35","51659","female","null","","","","null","","25","","","1483145","1","","","","1","","1300","104300","1306","104745","","","","","","","","","","","E","0","1300","right","scramble","1100","1","37","31","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","656","1484951","0.0-3.0-52.0-1.0-0.0","35","51659","female","496","","","","75","","25","","","1484451","","","","","0","","496","105600","500","106051","1700","0","31","37","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","657","1486161","0.0-3.0-52.0-2.0-0.0","35","51659","female","null","","","","null","","25","","","1484951","","","","","","","1204","106096","1210","106551","1204","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","658","1487266","0.0-3.0-52.0-4.0","35","51659","female","null","","","","null","","25","","","1486161","","","","","","","1100","107300","1105","107761","1100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","659","1488737","0.0-3.0-54.0-0.0","35","51659","female","1466","","","","68","","26","","","1487266","1","","","","0","","1466","108400","1471","108866","","1","36","13","objects","faces","44","61","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","D","0","0","","original","1700","1","36","13","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","44","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
