"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_localizer","","html-keyboard-response","555","758650","0.0-2.0-244.0-1.0","33","46596","Female","null","","","","null","","242","","","","758340","1","","","","","","300","316300","310","329740","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","556","759066","0.0-2.0-245.0-0.0","33","46596","Female","NaN","","","","null","NaN","243","","Stimuli/Experimental_stims/localizer/body_parts/matthew-wheeler-2_UxqsaDMmo-unsplash.jpg","","758650","1","body_parts","","0","1","0","400","316600","416","330050","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","557","759405","0.0-2.0-245.0-1.0","33","46596","Female","null","","","","null","","243","","","","759066","1","","","","","","300","317000","339","330466","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","558","759829","0.0-2.0-246.0-0.0","33","46596","Female","82","","","","68","0","244","","Stimuli/Experimental_stims/localizer/body_parts/ben-hartley-RbrsejLGVZ8-unsplash.jpg","","759405","1","body_parts","","0","0","1","400","317300","424","330805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","559","760139","0.0-2.0-246.0-1.0","33","46596","Female","null","","","","null","","244","","","","759829","1","","","","","","300","317700","310","331229","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","560","760565","0.0-2.0-247.0-0.0","33","46596","Female","NaN","","","","null","NaN","245","","Stimuli/Experimental_stims/localizer/body_parts/xavier-foucrier-dLZUNHsT8vo-unsplash.jpg","","760139","1","body_parts","","1","1","0","400","318000","426","331539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","561","774590","0.0-2.0-247.0-1.0","33","46596","Female","null","","","","null","","245","","","","760565","1","","","","","","14000","318400","14025","331965","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_localizer_phase","","html-keyboard-response","562","777412","0.0-2.0-247.0-4.0-0.0","33","46596","Female","2726","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","563","799501","0.0-3.0-0.0-0.0","33","46596","Female","22062","","[{""page_index"":0,""viewing_time"":5071},{""page_index"":1,""viewing_time"":1904},{""page_index"":2,""viewing_time"":2502},{""page_index"":3,""viewing_time"":2221},{""page_index"":4,""viewing_time"":3741},{""page_index"":5,""viewing_time"":4072},{""page_index"":6,""viewing_time"":2550}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","564","875071","0.0-3.0-0.0-1.0","33","46596","Female","75545","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Wait until an arrow comes up and then select the image the arrow is pointing at"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","565","879475","0.0-3.0-1.0","33","46596","Female","4380","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","566","881935","0.0-3.0-2.0-0.0","33","46596","Female","2444","","","","68","","0","","","","879475","0","","","","0","","2444","332400","2460","345990","","1","","","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","567","882510","0.0-3.0-2.0-2.0-0.0","33","46596","Female","null","","","","null","","0","","","","881935","","","","","","","556","334844","575","348450","556","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","568","884029","0.0-3.0-2.0-4.0","33","46596","Female","null","","","","null","","0","","","","882510","","","","","","","1500","335400","1519","349025","1500","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","569","886548","0.0-3.0-4.0-0.0","33","46596","Female","2427","","","","68","","1","","","","884029","0","","","","0","","2500","336900","2519","350544","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","570","887066","0.0-3.0-4.0-1.0-0.0","33","46596","Female","null","","","","null","","1","","","","886548","","","","","","","500","339400","518","353063","500","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","0","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","571","887407","0.0-3.0-4.0-3.0-0.0","33","46596","Female","null","","","","null","","1","","","","887066","","","","","1","","300","339900","341","353581","","","","","","","","","","","","","","","","","0","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","572","889630","0.0-3.0-4.0-4.0","33","46596","Female","null","","","","null","","1","","","","887407","","","","","","","2200","340200","2223","353922","2200","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","573","892145","0.0-3.0-4.1-0.1","33","46596","Female","114","","","","75","","1","","","","889630","0","","","","0","","2500","342400","2515","356145","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","574","892264","0.0-3.0-4.1-1.1-0.1","33","46596","Female","108","","","","68","","1","","","","892145","","","","","0","","108","344900","119","358660","500","1","","","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","575","892672","0.0-3.0-4.1-2.1-0.1","33","46596","Female","null","","","","null","","1","","","","892264","","","","","","","392","345008","408","358779","392","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","576","895189","0.0-3.0-4.1-4.1","33","46596","Female","null","","","","null","","1","","","","892672","","","","","","","2500","345400","2517","359187","2500","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","577","896708","0.0-3.0-6.0-0.0","33","46596","Female","38","","","","68","","2","","","","895189","0","","","","0","","1500","347900","1519","361704","","","","","","","","","","","prac3","1","1500","right","scramble","3000","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","578","896773","0.0-3.0-6.0-1.0-0.0","33","46596","Female","44","","","","75","","2","","","","896708","","","","","0","","44","349400","65","363223","1500","0","","","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_becca-tapert-sY5RjMB1KkE-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","579","898240","0.0-3.0-6.0-2.0-0.0","33","46596","Female","null","","","","null","","2","","","","896773","","","","","","","1456","349444","1467","363288","1456","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","580","901323","0.0-3.0-6.0-4.0","33","46596","Female","null","","","","null","","2","","","","898240","","","","","","","3000","350900","3083","364755","3000","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","581","901418","0.0-3.0-8.0-0.0","33","46596","Female","28","","","","68","","3","","","","901323","0","","","","0","","28","353900","95","367838","","1","","","","","","","Stimuli/Practice_stims/Deliberation/clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","prac4","1","0","","original","2000","0","","","","","Stimuli/Practice_stims/Deliberation/clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","582","904413","0.0-3.0-8.0-2.0-0.0","33","46596","Female","null","","","","null","","3","","","","901418","","","","","","","2972","353928","2995","367933","2972","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","583","906424","0.0-3.0-8.0-4.0","33","46596","Female","null","","","","null","","3","","","","904413","","","","","","","2000","356900","2011","370928","2000","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","584","906602","0.0-3.0-8.0-5.0-0.0","33","46596","Female","171","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","585","910147","0.0-3.0-8.0-5.0-1.0","33","46596","Female","3535","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","586","912563","0.0-3.0-10.0-0.0","33","46596","Female","2403","","","","68","","4","","","","910147","1","","","","0","","2403","0","2416","0","","1","26","15","body_parts","faces","81","61","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","L","0","0","","original","2000","1","26","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","81","61","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","587","913181","0.0-3.0-10.0-2.0-0.0","33","46596","Female","null","","","","null","","4","","","","912563","","","","","","","597","2403","618","2416","597","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","588","915202","0.0-3.0-10.0-4.0","33","46596","Female","null","","","","null","","4","","","","913181","","","","","","","2000","3000","2021","3034","2000","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","589","917041","0.0-3.0-12.0-0.0","33","46596","Female","51","","","","68","","5","","","","915202","1","","","","0","","1800","5000","1839","5055","","","","","","","","","","","K","0","1800","left","scramble","1400","1","24","46","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","590","918306","0.0-3.0-12.0-1.0-0.0","33","46596","Female","null","","","","null","","5","","","","917041","","","","","","","1200","6800","1265","6894","1200","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","591","918632","0.0-3.0-12.0-3.0-0.0","33","46596","Female","null","","","","null","","5","","","","918306","","","","","1","","300","8000","326","8159","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","592","919802","0.0-3.0-12.0-4.0","33","46596","Female","null","","","","null","","5","","","","918632","","","","","","","1100","8300","1170","8485","1100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","593","920073","0.0-3.0-14.0-0.0","33","46596","Female","247","","","","75","","6","","","","919802","1","","","","0","","247","9400","271","9655","","0","46","24","objects","body_parts","73","72","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","K","0","0","","original","1700","1","24","46","body_parts","objects","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","72","73","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","594","922840","0.0-3.0-14.0-2.0-0.0","33","46596","Female","null","","","","null","","6","","","","920073","","","","","","","2753","9647","2767","9926","2753","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","595","924863","0.0-3.0-14.0-4.0","33","46596","Female","null","","","","null","","6","","","","922840","","","","","","","1700","12400","2023","12693","1700","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","596","926391","0.0-3.0-16.0-0.0","33","46596","Female","58","","","","68","","7","","","","924863","1","","","","0","","1500","14100","1528","14716","","","","","","","","","","","C","0","1500","right","scramble","2100","1","3","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","597","926454","0.0-3.0-16.0-1.0-0.0","33","46596","Female","40","","","","68","","7","","","","926391","","","","","0","","40","15600","63","16244","1500","1","3","27","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","1","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","598","927941","0.0-3.0-16.0-2.0-0.0","33","46596","Female","null","","","","null","","7","","","","926454","","","","","","","1460","15640","1487","16307","1460","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","599","930054","0.0-3.0-16.0-4.0","33","46596","Female","null","","","","null","","7","","","","927941","","","","","","","2100","17100","2113","17794","2100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","600","930149","0.0-3.0-18.0-0.0","33","46596","Female","79","","","","68","","8","","","","930054","1","","","","0","","79","19200","95","19907","","1","29","9","body_parts","outdoor_scenes","73","69","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","I","0","0","","original","3600","1","29","9","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","73","69","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","601","933166","0.0-3.0-18.0-2.0-0.0","33","46596","Female","null","","","","null","","8","","","","930149","","","","","","","2921","19279","3017","20002","2921","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","602","936796","0.0-3.0-18.0-4.0","33","46596","Female","null","","","","null","","8","","","","933166","","","","","","","3600","22200","3630","23019","3600","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","603","936827","0.0-3.0-20.0-0.0","33","46596","Female","1","","","","68","","9","","","","936796","1","","","","0","","1","25800","31","26649","","1","21","33","faces","body_parts","72","63","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","F","0","0","","original","2500","1","21","33","faces","body_parts","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","72","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","604","939848","0.0-3.0-20.0-2.0-0.0","33","46596","Female","null","","","","null","","9","","","","936827","","","","","","","2999","25801","3021","26680","2999","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","605","942364","0.0-3.0-20.0-4.0","33","46596","Female","null","","","","null","","9","","","","939848","","","","","","","2500","28800","2516","29701","2500","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","606","943682","0.0-3.0-22.0-0.0","33","46596","Female","163","","","","68","","10","","","","942364","1","","","","0","","1300","31300","1318","32217","","","","","","","","","","","J","0","1300","right","scramble","1100","1","20","38","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","607","943801","0.0-3.0-22.0-1.0-0.0","33","46596","Female","103","","","","68","","10","","","","943682","","","","","0","","103","32600","119","33535","1700","1","20","38","faces","objects","","","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","1","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","608","945412","0.0-3.0-22.0-2.0-0.0","33","46596","Female","null","","","","null","","10","","","","943801","","","","","","","1597","32703","1611","33654","1597","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","609","946537","0.0-3.0-22.0-4.0","33","46596","Female","null","","","","null","","10","","","","945412","","","","","","","1100","34300","1125","35265","1100","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","610","946651","0.0-3.0-24.0-0.0","33","46596","Female","102","","","","68","","11","","","","946537","1","","","","0","","102","35400","114","36390","","1","5","12","outdoor_scenes","faces","66","73","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","B","0","0","","original","1400","1","5","12","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","66","73","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","611","949574","0.0-3.0-24.0-2.0-0.0","33","46596","Female","null","","","","null","","11","","","","946651","","","","","","","2898","35502","2923","36504","2898","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","612","951003","0.0-3.0-24.0-4.0","33","46596","Female","null","","","","null","","11","","","","949574","","","","","","","1400","38400","1429","39427","1400","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","613","952547","0.0-3.0-26.0-0.0","33","46596","Female","50","","","","68","","12","","","","951003","1","","","","0","","1500","39800","1544","40856","","","","","","","","","","","B","0","1500","right","scramble","1400","1","5","12","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","614","952638","0.0-3.0-26.0-1.0-0.0","33","46596","Female","74","","","","68","","12","","","","952547","","","","","0","","74","41300","91","42400","1500","1","5","12","outdoor_scenes","faces","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","1","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","615","954078","0.0-3.0-26.0-2.0-0.0","33","46596","Female","null","","","","null","","12","","","","952638","","","","","","","1426","41374","1440","42491","1426","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","616","955500","0.0-3.0-26.0-4.0","33","46596","Female","null","","","","null","","12","","","","954078","","","","","","","1400","42800","1422","43931","1400","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","617","955555","0.0-3.0-28.0-0.0","33","46596","Female","40","","","","75","","13","","","","955500","1","","","","0","","40","44200","55","45353","","0","2","23","outdoor_scenes","faces","68","79","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","H","0","0","","original","1800","1","23","2","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","79","68","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","618","958526","0.0-3.0-28.0-2.0-0.0","33","46596","Female","null","","","","null","","13","","","","955555","","","","","","","2960","44240","2971","45408","2960","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","619","960339","0.0-3.0-28.0-4.0","33","46596","Female","null","","","","null","","13","","","","958526","","","","","","","1800","47200","1813","48379","1800","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","620","961356","0.0-3.0-30.0-0.0","33","46596","Female","114","","","","75","","14","","","","960339","1","","","","0","","1000","49000","1017","50192","","","","","","","","","","","G","0","1000","left","scramble","4000","1","41","8","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","621","961415","0.0-3.0-30.0-1.0-0.0","33","46596","Female","46","","","","68","","14","","","","961356","","","","","0","","46","50000","59","51209","2000","1","41","8","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","622","963384","0.0-3.0-30.0-2.0-0.0","33","46596","Female","null","","","","null","","14","","","","961415","","","","","","","1954","50046","1969","51268","1954","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","623","967401","0.0-3.0-30.0-4.0","33","46596","Female","null","","","","null","","14","","","","963384","","","","","","","4000","52000","4017","53237","4000","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
