,PID,practice,run,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version,level_0,index,block
16,,0,1,17,H,,,,4000.0,2400.0,,,,1.0,7,4,12.0,16.0,2.0
17,,0,1,18,A,,,,1100.0,1300.0,,,,0.0,7,4,13.0,17.0,2.0
18,,0,1,19,I,,,,2000.0,1200.0,,,,0.0,7,4,14.0,18.0,2.0
19,,0,1,20,J,,,,1100.0,1900.0,,,,0.0,7,4,15.0,19.0,2.0
20,,0,1,21,E,,,,2200.0,2700.0,,,,0.0,7,4,16.0,20.0,2.0
21,,0,1,22,F,,,,3700.0,2200.0,,,,1.0,7,4,17.0,21.0,2.0
22,,0,1,23,K,,,,1300.0,1100.0,,,,0.0,7,4,18.0,22.0,2.0
23,,0,1,24,D,,,,1300.0,1000.0,,,,0.0,7,4,19.0,23.0,2.0
24,,0,1,25,B,,,,2400.0,2800.0,,,,0.0,7,4,20.0,24.0,2.0
25,,0,1,26,L,,,,1400.0,1400.0,,,,0.0,7,4,21.0,25.0,2.0
26,,0,1,27,C,,,,1200.0,3200.0,,,,0.0,7,4,22.0,26.0,2.0
27,,0,1,28,G,,,,1500.0,2000.0,,,,0.0,7,4,23.0,27.0,2.0
28,,0,1,29,C,,,,3300.0,1800.0,,,,1.0,7,4,24.0,28.0,3.0
29,,0,1,30,A,,,,2700.0,2000.0,,,,0.0,7,4,25.0,29.0,3.0
30,,0,1,31,G,,,,1400.0,2400.0,,,,0.0,7,4,26.0,30.0,3.0
31,,0,1,32,F,,,,1500.0,1700.0,,,,0.0,7,4,27.0,31.0,3.0
32,,0,1,33,I,,,,1900.0,1100.0,,,,0.0,7,4,28.0,32.0,3.0
33,,0,1,34,H,,,,2900.0,1900.0,,,,0.0,7,4,29.0,33.0,3.0
34,,0,1,35,B,,,,4300.0,1400.0,,,,1.0,7,4,30.0,34.0,3.0
35,,0,1,36,E,,,,1200.0,2900.0,,,,0.0,7,4,31.0,35.0,3.0
36,,0,1,37,L,,,,1100.0,2200.0,,,,0.0,7,4,32.0,36.0,3.0
37,,0,1,38,J,,,,1200.0,2400.0,,,,0.0,7,4,33.0,37.0,3.0
38,,0,1,39,D,,,,1600.0,2700.0,,,,0.0,7,4,34.0,38.0,3.0
39,,0,1,40,K,,,,4600.0,1600.0,,,,1.0,7,4,35.0,39.0,3.0
40,,0,2,41,C,,,,1100.0,1200.0,,,,0.0,5,4,36.0,40.0,4.0
41,,0,2,42,D,,,,1100.0,1100.0,,,,0.0,5,4,37.0,41.0,4.0
42,,0,2,43,H,,,,1300.0,2700.0,,,,0.0,5,4,38.0,42.0,4.0
43,,0,2,44,K,,,,1100.0,1900.0,,,,0.0,5,4,39.0,43.0,4.0
44,,0,2,45,F,,,,4900.0,3100.0,,,,1.0,5,4,40.0,44.0,4.0
45,,0,2,46,J,,,,1100.0,1200.0,,,,0.0,5,4,41.0,45.0,4.0
46,,0,2,47,B,,,,2800.0,1700.0,,,,0.0,5,4,42.0,46.0,4.0
47,,0,2,48,E,,,,1500.0,1300.0,,,,0.0,5,4,43.0,47.0,4.0
48,,0,2,49,I,,,,1300.0,3400.0,,,,0.0,5,4,44.0,48.0,4.0
49,,0,2,50,A,,,,1200.0,1400.0,,,,0.0,5,4,45.0,49.0,4.0
50,,0,2,51,G,,,,1200.0,1300.0,,,,0.0,5,4,46.0,50.0,4.0
51,,0,2,52,L,,,,1900.0,2400.0,,,,0.0,5,4,47.0,51.0,4.0
52,,0,2,53,C,,,,6000.0,3400.0,,,,1.0,5,4,48.0,52.0,5.0
53,,0,2,54,F,,,,1900.0,2100.0,,,,0.0,5,4,49.0,53.0,5.0
54,,0,2,55,G,,,,1000.0,1700.0,,,,0.0,5,4,50.0,54.0,5.0
55,,0,2,56,J,,,,2600.0,1700.0,,,,0.0,5,4,51.0,55.0,5.0
56,,0,2,57,D,,,,1400.0,1100.0,,,,0.0,5,4,52.0,56.0,5.0
57,,0,2,58,A,,,,2800.0,2600.0,,,,0.0,5,4,53.0,57.0,5.0
58,,0,2,59,E,,,,3500.0,1000.0,,,,1.0,5,4,54.0,58.0,5.0
59,,0,2,60,H,,,,1400.0,1800.0,,,,0.0,5,4,55.0,59.0,5.0
60,,0,2,61,L,,,,1200.0,2700.0,,,,0.0,5,4,56.0,60.0,5.0
61,,0,2,62,K,,,,1200.0,2400.0,,,,0.0,5,4,57.0,61.0,5.0
62,,0,2,63,B,,,,1300.0,1800.0,,,,0.0,5,4,58.0,62.0,5.0
63,,0,2,64,I,,,,4000.0,2900.0,,,,1.0,5,4,59.0,63.0,5.0
64,,0,2,65,D,,,,2200.0,2200.0,,,,0.0,5,4,60.0,64.0,6.0
65,,0,2,66,L,,,,2300.0,1500.0,,,,0.0,5,4,61.0,65.0,6.0
66,,0,2,67,K,,,,1400.0,1400.0,,,,0.0,5,4,62.0,66.0,6.0
67,,0,2,68,H,,,,1700.0,2100.0,,,,0.0,5,4,63.0,67.0,6.0
68,,0,2,69,C,,,,1300.0,1100.0,,,,0.0,5,4,64.0,68.0,6.0
69,,0,2,70,B,,,,2100.0,2100.0,,,,0.0,5,4,65.0,69.0,6.0
70,,0,2,71,I,,,,4200.0,1800.0,,,,1.0,5,4,66.0,70.0,6.0
71,,0,2,72,J,,,,1700.0,2500.0,,,,0.0,5,4,67.0,71.0,6.0
72,,0,2,73,G,,,,1400.0,1400.0,,,,0.0,5,4,68.0,72.0,6.0
73,,0,2,74,A,,,,1300.0,3400.0,,,,0.0,5,4,69.0,73.0,6.0
74,,0,2,75,E,,,,1600.0,3000.0,,,,0.0,5,4,70.0,74.0,6.0
75,,0,2,76,F,,,,2000.0,1600.0,,,,0.0,5,4,71.0,75.0,6.0
