"","PID","index","time_elapsed","block","stimulus_id","reward_type","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","register_reward_acc"
"955","Gh7vV",25,987090,2,14,1,148,0.449,1,0.993,1
"956","Gh7vV",26,990644,2,40,-1,0,0.525,-1,1.022,1
"957","Gh7vV",27,994052,2,0,1,148,0.376,1,1.054,1
"958","Gh7vV",28,997548,2,24,-1,0,0.465,-1,1.045,1
"959","Gh7vV",29,1000980,2,21,-1,0,0.401,-1,1.102,1
"960","Gh7vV",3,905668,1,24,-1,0,0.666,-1,1.021,1
"961","Gh7vV",30,1004508,2,16,1,148,0.497,1,1.046,1
"962","Gh7vV",31,1008084,2,21,-1,0,0.545,-1,1.062,1
"963","Gh7vV",32,1011531,2,3,-1,0,0.416,-1,1.112,1
"964","Gh7vV",33,1015052,2,17,1,145,0.495,1,0.926,1
"965","Gh7vV",34,1018572,2,16,1,148,0.485,1,1.02,1
"966","Gh7vV",35,1022154,2,20,1,150,0.545,1,1.063,1
"967","Gh7vV",36,1025764,2,9,-1,0,0.583,-1,1.012,1
"968","Gh7vV",37,1029234,2,42,1,143,0.432,1,1.007,1
"969","Gh7vV",38,1032788,2,1,-1,0,0.515,-1,1.054,1
"970","Gh7vV",39,1036332,2,9,-1,0,0.521,-1,1.021,1
"971","Gh7vV",4,909210,1,16,1,148,0.516,1,1.001,1
"972","Gh7vV",40,1039876,2,14,1,148,0.507,1,1.118,1
"973","Gh7vV",41,1043508,2,24,-1,0,0.598,-1,0.878,1
"974","Gh7vV",42,1047274,2,1,-1,0,0.73,-1,0.985,1
"975","Gh7vV",43,1050884,2,17,1,145,0.571,1,1.069,1
"976","Gh7vV",44,1054412,2,3,-1,0,0.492,-1,1.07,1
"977","Gh7vV",45,1057972,2,20,1,150,0.526,1,1.045,1
"978","Gh7vV",46,1061532,2,0,1,148,0.526,1,1.094,1
"979","Gh7vV",47,1065108,2,42,1,143,0.546,1,1.149,1
"980","Gh7vV",48,1070740,3,17,1,145,0.506,1,1.022,1
"981","Gh7vV",49,1074218,3,21,-1,0,0.453,-1,1.079,1
"982","Gh7vV",5,912804,1,20,1,150,0.555,1,1.077,1
"983","Gh7vV",50,1077668,3,1,-1,0,0.427,-1,0.974,1
"984","Gh7vV",51,1081116,3,42,1,143,0.424,1,0.964,1
"985","Gh7vV",52,1084596,3,17,1,145,0.452,1,1.005,1
"986","Gh7vV",53,1088081,3,0,1,148,0.445,1,1.056,1
"987","Gh7vV",54,1091596,3,20,1,150,0.485,1,1.061,1
"988","Gh7vV",55,1095164,3,0,1,148,0.542,1,1.012,1
"989","Gh7vV",56,1098780,3,3,-1,0,0.583,-1,0.902,1
"990","Gh7vV",57,1102348,3,9,-1,0,0.537,-1,0.908,1
"991","Gh7vV",58,1105825,3,21,-1,0,0.444,-1,0.96,1
"992","Gh7vV",59,1109362,3,1,-1,0,0.504,-1,1.039,1
"993","Gh7vV",6,916516,1,0,1,148,0.68,1,1.094,1
"994","Gh7vV",60,1112996,3,24,-1,0,0.596,-1,1.094,1
"995","Gh7vV",61,1116548,3,42,1,143,0.512,1,0.941,1
"996","Gh7vV",62,1120189,3,3,-1,0,0.605,-1,0.973,1
"997","Gh7vV",63,1123820,3,40,-1,0,0.6,-1,1.086,1
"998","Gh7vV",64,1127525,3,14,1,148,0.665,1,1.013,1
"999","Gh7vV",65,1131085,3,24,-1,0,0.526,-1,1.045,1
"1000","Gh7vV",66,1134596,3,40,-1,0,0.476,-1,1.053,1
"1001","Gh7vV",67,1138157,3,9,-1,0,0.533,-1,0.997,1
"1002","Gh7vV",68,1141685,3,20,1,150,0.488,1,0.973,1
"1003","Gh7vV",69,1145221,3,14,1,148,0.501,1,1.101,1
"1004","Gh7vV",7,920140,1,42,1,143,0.592,1,1.022,1
"1005","Gh7vV",70,1148813,3,16,1,148,0.564,1,1.108,1
"1006","Gh7vV",71,1152876,3,16,1,148,1.028,1,1.005,1
"1007","Gh7vV",8,923772,1,1,-1,0,0.604,-1,1.07,1
"1008","Gh7vV",9,927532,1,42,1,143,0.73,1,1.021,1
"1009","iDB50",0,3064211,1,30,1,141,0.483,1,1.047,1
"1010","iDB50",1,3069012,1,35,-1,0,1.75,-1,0.802,1
"1011","iDB50",10,3103725,1,6,-1,0,1.402,-1,0.689,1
"1012","iDB50",11,3107482,1,47,-1,0,0.728,NA,NA,NA
"1013","iDB50",12,3113283,1,14,1,145,1.248,1,0.574,1
"1014","iDB50",13,3116906,1,11,1,148,0.589,1,0.696,1
"1015","iDB50",14,3120592,1,43,1,150,0.649,1,0.648,1
"1016","iDB50",15,3124290,1,6,-1,0,0.659,-1,0.551,1
"1017","iDB50",16,3127897,1,17,-1,0,0.568,-1,0.675,1
"1018","iDB50",17,3131612,1,42,1,155,0.673,1,0.735,1
"1019","iDB50",18,3135250,1,43,1,150,0.602,1,0.982,1
"1020","iDB50",19,3139046,1,42,1,155,0.612,1,0.781,1
"1021","iDB50",2,3072764,1,11,1,148,0.712,1,0.824,1
"1022","iDB50",20,3142740,1,41,-1,0,0.662,-1,0.729,1
"1023","iDB50",21,3146468,1,35,-1,0,0.7,1,0.629,0
"1024","iDB50",22,3150370,1,40,1,157,0.863,1,0.901,1
"1025","iDB50",23,3154386,1,47,-1,0,0.979,-1,0.737,1
"1026","iDB50",24,3162692,2,17,-1,0,0.81,-1,0.75,1
"1027","iDB50",25,3166435,2,10,-1,0,0.706,-1,0.56,1
"1028","iDB50",26,3170076,2,42,1,155,0.612,1,0.836,1
"1029","iDB50",27,3173976,2,10,-1,0,0.871,-1,0.603,1
"1030","iDB50",28,3177698,2,35,-1,0,0.679,-1,0.467,1
"1031","iDB50",29,3181276,2,42,1,155,0.539,1,0.623,1
"1032","iDB50",3,3076501,1,30,1,141,0.571,1,1.029,1
"1033","iDB50",30,3184966,2,14,1,145,0.658,1,0.874,1
"1034","iDB50",31,3188615,2,47,-1,0,0.615,-1,0.695,1
"1035","iDB50",32,3192556,2,6,-1,0,0.909,-1,0.683,1
"1036","iDB50",33,3196225,2,47,-1,0,0.634,-1,0.986,1
"1037","iDB50",34,3200145,2,41,-1,0,0.744,-1,0.788,1
"1038","iDB50",35,3203864,2,35,-1,0,0.675,-1,0.735,1
"1039","iDB50",36,3207535,2,41,-1,0,0.634,-1,0.774,1
"1040","iDB50",37,3211523,2,43,1,150,0.953,1,0.815,1
"1041","iDB50",38,3215172,2,40,1,157,0.619,1,0.787,1
"1042","iDB50",39,3218848,2,6,-1,0,0.637,-1,0.795,1
"1043","iDB50",4,3080260,1,41,-1,0,0.722,-1,0.97,1
"1044","iDB50",40,3222740,2,30,1,141,0.858,1,0.81,1
"1045","iDB50",41,3226374,2,43,1,150,0.592,1,0.77,1
"1046","iDB50",42,3230165,2,17,-1,0,0.752,-1,0.925,1
"1047","iDB50",43,3234195,2,11,1,148,0.99,1,0.684,1
"1048","iDB50",44,3238232,2,14,1,145,0.999,1,0.635,1
"1049","iDB50",45,3241995,2,40,1,157,0.703,1,0.68,1
"1050","iDB50",46,3245546,2,11,1,148,0.511,1,0.577,1
"1051","iDB50",47,3249216,2,30,1,141,0.608,1,0.632,1
"1052","iDB50",48,3264484,3,47,-1,0,0.537,-1,0.799,1
"1053","iDB50",49,3268311,3,40,1,157,0.788,1,0.659,1
"1054","iDB50",5,3083972,1,17,-1,0,0.676,-1,0.68,1
"1055","iDB50",50,3271918,3,30,1,141,0.571,1,0.811,1
"1056","iDB50",51,3275507,3,35,-1,0,0.55,-1,0.829,1
"1057","iDB50",52,3279178,3,10,-1,0,0.629,-1,0.893,1
"1058","iDB50",53,3282953,3,30,1,141,0.741,1,0.863,1
"1059","iDB50",54,3286780,3,10,-1,0,0.79,-1,1.644,1
"1060","iDB50",55,3290500,3,11,1,148,0.672,1,0.713,1
"1061","iDB50",56,3294265,3,43,1,150,0.727,1,0.745,1
"1062","iDB50",57,3298042,3,41,-1,0,0.743,-1,0.753,1
"1063","iDB50",58,3301674,3,6,-1,0,0.591,-1,0.758,1
"1064","iDB50",59,3305346,3,6,-1,0,0.641,-1,0.688,1
"1065","iDB50",6,3087737,1,10,-1,0,0.729,-1,0.695,1
"1066","iDB50",60,3308954,3,41,-1,0,0.564,-1,0.769,1
"1067","iDB50",61,3312363,3,11,1,148,0.374,1,0.807,1
"1068","iDB50",62,3316091,3,42,1,155,0.686,1,0.64,1
"1069","iDB50",63,3319641,3,43,1,150,0.512,1,0.657,1
"1070","iDB50",64,3323478,3,47,-1,0,0.792,-1,0.761,1
"1071","iDB50",65,3327167,3,14,1,145,0.651,1,0.696,1
"1072","iDB50",66,3330881,3,14,1,145,0.68,1,0.725,1
"1073","iDB50",67,3334456,3,40,1,157,0.535,1,0.659,1
"1074","iDB50",68,3338175,3,17,-1,0,0.685,-1,0.893,1
"1075","iDB50",69,3341671,3,17,-1,0,0.459,-1,0.692,1
"1076","iDB50",7,3091592,1,40,1,157,0.815,1,0.937,1
"1077","iDB50",70,3345379,3,42,1,155,0.672,1,0.749,1
"1078","iDB50",71,3348953,3,35,-1,0,0.533,-1,0.824,1
"1079","iDB50",8,3095430,1,14,1,145,0.79,1,0.752,1
"1080","iDB50",9,3099289,1,10,-1,0,0.815,-1,0.957,1
"1081","JMSfN",0,732827,1,6,1,140,1.65,1,1.433,1
"1082","JMSfN",1,737404,1,3,-1,0,1.539,-1,0.748,1
"1083","JMSfN",10,771224,1,4,-1,0,0.517,-1,0.576,1
"1084","JMSfN",11,774544,1,35,1,144,0.29,1,0.404,1
"1085","JMSfN",12,777907,1,13,1,156,0.341,1,0.368,1
"1086","JMSfN",13,781230,1,11,-1,0,0.316,-1,0.569,1
"1087","JMSfN",14,784481,1,32,-1,0,0.212,1,0.364,0
"1088","JMSfN",15,787967,1,32,-1,0,0.472,-1,0.33,1
"1089","JMSfN",16,791514,1,2,-1,0,0.532,-1,0.524,1
"1090","JMSfN",17,794957,1,4,-1,0,0.421,-1,0.5,1
"1091","JMSfN",18,798618,1,6,1,140,0.632,1,0.653,1
"1092","JMSfN",19,802154,1,41,1,150,0.508,1,0.628,1
"1093","JMSfN",2,741490,1,31,-1,0,1.039,-1,1.417,1
"1094","JMSfN",20,805544,1,47,1,144,0.348,1,0.391,1
"1095","JMSfN",21,808785,1,2,-1,0,0.223,-1,0.66,1
"1096","JMSfN",22,812175,1,49,1,154,0.369,1,0.446,1
"1097","JMSfN",23,815581,1,49,1,154,0.374,1,0.363,1
"1098","JMSfN",24,821104,2,11,-1,0,0.911,-1,0.86,1
"1099","JMSfN",25,824455,2,4,-1,0,0.319,-1,0.49,1
"1100","JMSfN",26,827955,2,31,-1,0,0.463,-1,0.519,1
"1101","JMSfN",27,831432,2,32,-1,0,0.444,-1,0.427,1
"1102","JMSfN",28,834964,2,41,1,150,0.514,1,0.324,1
"1103","JMSfN",29,838449,2,41,1,150,0.448,1,0.347,1
"1104","JMSfN",3,745156,1,41,1,150,0.652,1,0.778,1
"1105","JMSfN",30,841849,2,47,1,144,0.385,1,0.323,1
"1106","JMSfN",31,845463,2,13,1,156,0.591,1,0.379,1
"1107","JMSfN",32,848946,2,3,-1,0,0.461,-1,0.449,1
"1108","JMSfN",33,852348,2,35,1,144,0.362,1,0.393,1
"1109","JMSfN",34,855752,2,35,1,144,0.361,1,0.342,1
"1110","JMSfN",35,859275,2,47,1,144,0.489,-1,0.32,0
"1111","JMSfN",36,862771,2,2,-1,0,0.451,-1,0.52,1
"1112","JMSfN",37,866182,2,11,-1,0,0.378,-1,0.418,1
"1113","JMSfN",38,869601,2,2,-1,0,0.383,-1,0.404,1
"1114","JMSfN",39,873129,2,3,-1,0,0.513,-1,0.403,1
"1115","JMSfN",4,748972,1,47,1,144,0.8,1,0.833,1
"1116","JMSfN",40,876616,2,32,-1,0,0.47,-1,0.563,1
"1117","JMSfN",41,880276,2,6,1,140,0.643,1,0.495,1
"1118","JMSfN",42,883795,2,4,-1,0,0.487,-1,0.452,1
"1119","JMSfN",43,887307,2,6,1,140,0.464,1,0.639,1
"1120","JMSfN",44,890813,2,31,-1,0,0.477,-1,0.678,1
"1121","JMSfN",45,894328,2,13,1,156,0.498,1,0.723,1
"1122","JMSfN",46,897760,2,49,1,154,0.405,1,0.329,1
"1123","JMSfN",47,901250,2,49,1,154,0.458,1,0.378,1
"1124","JMSfN",48,907457,3,4,-1,0,1.032,-1,0.741,1
"1125","JMSfN",49,910873,3,35,1,144,0.406,1,0.356,1
"1126","JMSfN",5,752732,1,31,-1,0,0.73,-1,0.657,1
"1127","JMSfN",50,914310,3,11,-1,0,0.415,-1,0.547,1
"1128","JMSfN",51,917868,3,49,1,154,0.525,1,0.373,1
"1129","JMSfN",52,921324,3,32,-1,0,0.42,-1,0.494,1
"1130","JMSfN",53,924703,3,13,1,156,0.35,1,0.64,1
"1131","JMSfN",54,928159,3,47,1,144,0.432,1,0.366,1
"1132","JMSfN",55,931561,3,6,1,140,0.381,1,0.356,1
"1133","JMSfN",56,935202,3,31,-1,0,0.603,-1,0.664,1
"1134","JMSfN",57,938697,3,31,-1,0,0.475,-1,0.589,1
"1135","JMSfN",58,942146,3,4,-1,0,0.431,-1,0.33,1
"1136","JMSfN",59,945560,3,32,-1,0,0.389,-1,0.573,1
"1137","JMSfN",6,756438,1,3,-1,0,0.682,-1,0.725,1
"1138","JMSfN",60,949111,3,49,1,154,0.523,1,0.299,1
"1139","JMSfN",61,952645,3,47,1,144,0.499,1,0.259,1
"1140","JMSfN",62,956578,3,3,-1,0,0.886,-1,1.491,1
"1141","JMSfN",63,960183,3,2,-1,0,0.586,-1,0.456,1
"1142","JMSfN",64,963660,3,3,-1,0,0.44,-1,0.464,1
"1143","JMSfN",65,967118,3,35,1,144,0.422,1,0.379,1
"1144","JMSfN",66,970606,3,6,1,140,0.454,1,0.379,1
"1145","JMSfN",67,974040,3,11,-1,0,0.391,-1,0.579,1
"1146","JMSfN",68,977649,3,41,1,150,0.57,1,0.476,1
"1147","JMSfN",69,981144,3,13,1,156,0.461,1,0.314,1
"1148","JMSfN",7,760180,1,13,1,156,0.716,1,0.46,1
"1149","JMSfN",70,984669,3,41,1,150,0.486,1,0.316,1
"1150","JMSfN",71,988122,3,2,-1,0,0.424,-1,0.633,1
"1151","JMSfN",8,763951,1,35,1,144,0.739,1,0.399,1
"1152","JMSfN",9,767667,1,11,-1,0,0.691,-1,0.722,1
"1153","l0I2Q",0,2895220,1,29,-1,0,2.027,NA,NA,NA
"1154","l0I2Q",1,2902015,1,15,-1,0,2.264,NA,NA,NA
"1155","l0I2Q",10,2938770,1,44,1,149,0.611,1,0.219,1
"1156","l0I2Q",11,2942557,1,36,1,150,0.751,1,0.259,1
"1157","l0I2Q",12,2946188,1,30,-1,0,0.597,-1,0.274,1
"1158","l0I2Q",13,2949796,1,34,1,159,0.577,1,0.204,1
"1159","l0I2Q",14,2953443,1,36,1,150,0.611,1,0.317,1
"1160","l0I2Q",15,2957018,1,49,-1,0,0.548,1,0.389,0
"1161","l0I2Q",16,2960596,1,27,1,160,0.566,-1,0.267,0
"1162","l0I2Q",17,2964268,1,26,1,142,0.628,1,0.313,1
"1163","l0I2Q",18,2967897,1,14,1,157,0.607,1,0.308,1
"1164","l0I2Q",19,2971546,1,14,1,157,0.628,1,0.237,1
"1165","l0I2Q",2,2907469,1,34,1,159,0.93,1,0.379,1
"1166","l0I2Q",20,2975137,1,49,-1,0,0.568,-1,0.251,1
"1167","l0I2Q",21,2978905,1,29,-1,0,0.754,1,0.557,0
"1168","l0I2Q",22,2982507,1,41,-1,0,0.567,1,0.369,0
"1169","l0I2Q",23,2986131,1,26,1,142,0.605,1,0.318,1
"1170","l0I2Q",24,2999202,2,43,-1,0,0.874,1,0.37,0
"1171","l0I2Q",25,3002811,2,14,1,157,0.58,-1,0.189,0
"1172","l0I2Q",26,3006449,2,29,-1,0,0.605,1,0.236,0
"1173","l0I2Q",27,3010179,2,49,-1,0,0.717,-1,0.29,1
"1174","l0I2Q",28,3013772,2,34,1,159,0.566,1,0.207,1
"1175","l0I2Q",29,3017396,2,27,1,160,0.59,1,0.212,1
"1176","l0I2Q",3,2911402,1,27,1,160,0.91,-1,0.499,0
"1177","l0I2Q",30,3021011,2,34,1,159,0.594,1,0.156,1
"1178","l0I2Q",31,3024674,2,15,-1,0,0.626,-1,0.177,1
"1179","l0I2Q",32,3028292,2,30,-1,0,0.593,1,0.205,0
"1180","l0I2Q",33,3031947,2,36,1,150,0.619,1,0.481,1
"1181","l0I2Q",34,3035581,2,27,1,160,0.612,-1,0.22,0
"1182","l0I2Q",35,3039211,2,26,1,142,0.614,1,0.158,1
"1183","l0I2Q",36,3042844,2,15,-1,0,0.615,-1,0.133,1
"1184","l0I2Q",37,3046469,2,44,1,149,0.609,1,0.116,1
"1185","l0I2Q",38,3050507,2,49,-1,0,0.991,1,0.134,0
"1186","l0I2Q",39,3054148,2,14,1,157,0.585,-1,0.245,0
"1187","l0I2Q",4,2915324,1,15,-1,0,0.875,NA,NA,NA
"1188","l0I2Q",40,3058644,2,44,1,149,1.463,1,0.638,1
"1189","l0I2Q",41,3062278,2,41,-1,0,0.609,-1,0.204,1
"1190","l0I2Q",42,3065915,2,36,1,150,0.56,1,0.15,1
"1191","l0I2Q",43,3069565,2,29,-1,0,0.614,1,0.156,0
"1192","l0I2Q",44,3073211,2,30,-1,0,0.618,-1,0.478,1
"1193","l0I2Q",45,3076835,2,41,-1,0,0.599,1,0.173,0
"1194","l0I2Q",46,3080475,2,26,1,142,0.605,1,0.162,1
"1195","l0I2Q",47,3084082,2,43,-1,0,0.571,1,0.235,0
"1196","l0I2Q",48,3089916,3,27,1,160,0.605,-1,0.176,0
"1197","l0I2Q",49,3093588,3,36,1,150,0.602,1,0.888,1
"1198","l0I2Q",5,2920521,1,44,1,149,0.622,1,0.135,1
"1199","l0I2Q",50,3097612,3,43,-1,0,0.973,-1,0.46,1
"1200","l0I2Q",51,3101350,3,34,1,159,0.706,1,0.675,1
"1201","l0I2Q",52,3105285,3,49,-1,0,0.902,1,0.478,0
"1202","l0I2Q",53,3108941,3,14,1,157,0.62,-1,0.293,0
"1203","l0I2Q",54,3112636,3,34,1,159,0.658,1,0.258,1
"1204","l0I2Q",55,3116245,3,27,1,160,0.584,1,0.262,1
"1205","l0I2Q",56,3119925,3,41,-1,0,0.635,1,0.226,0
"1206","l0I2Q",57,3123598,3,30,-1,0,0.635,-1,0.254,1
"1207","l0I2Q",58,3127196,3,26,1,142,0.567,1,0.213,1
"1208","l0I2Q",59,3130925,3,15,-1,0,0.705,1,0.323,0
"1209","l0I2Q",6,2924178,1,41,-1,0,0.636,1,0.133,0
"1210","l0I2Q",60,3134518,3,30,-1,0,0.564,1,0.2,0
"1211","l0I2Q",61,3137837,3,44,1,149,0.298,1,0.464,1
"1212","l0I2Q",62,3141510,3,26,1,142,0.646,1,0.342,1
"1213","l0I2Q",63,3145198,3,49,-1,0,0.621,1,0.243,0
"1214","l0I2Q",64,3148860,3,41,-1,0,0.647,-1,0.223,1
"1215","l0I2Q",65,3152453,3,44,1,149,0.574,1,0.195,1
"1216","l0I2Q",66,3156098,3,29,-1,0,0.609,1,0.156,0
"1217","l0I2Q",67,3159749,3,14,1,157,0.626,-1,0.193,0
"1218","l0I2Q",68,3163372,3,29,-1,0,0.599,1,0.171,0
"1219","l0I2Q",69,3167068,3,43,-1,0,0.652,1,0.299,0
"1220","l0I2Q",7,2927835,1,43,-1,0,0.637,-1,0.225,1
"1221","l0I2Q",70,3170715,3,15,-1,0,0.625,1,0.206,0
"1222","l0I2Q",71,3174322,3,36,1,150,0.572,-1,0.27,0
"1223","l0I2Q",8,2931498,1,30,-1,0,0.643,1,0.177,0
"1224","l0I2Q",9,2935136,1,43,-1,0,0.616,-1,0.232,1
"1225","mBvvp",0,1567665,1,16,1,159,3.27,NA,NA,NA
"1226","mBvvp",1,1576354,1,45,1,159,4.168,1,1.023,1
"1227","mBvvp",10,1617462,1,37,-1,0,1.173,-1,1.087,1
"1228","mBvvp",11,1621455,1,29,-1,0,0.973,-1,1.039,1
"1229","mBvvp",12,1625720,1,23,-1,0,1.246,-1,0.981,1
"1230","mBvvp",13,1629992,1,37,-1,0,1.254,-1,0.839,1
"1231","mBvvp",14,1634051,1,14,-1,0,1.039,-1,0.876,1
"1232","mBvvp",15,1638290,1,23,-1,0,1.223,-1,0.828,1
"1233","mBvvp",16,1642586,1,20,-1,0,1.28,-1,0.999,1
"1234","mBvvp",17,1646667,1,4,1,150,1.065,1,1.165,1
"1235","mBvvp",18,1650651,1,4,1,150,0.968,1,0.71,1
"1236","mBvvp",19,1654635,1,35,1,157,0.968,1,0.974,1
"1237","mBvvp",2,1581130,1,14,-1,0,1.76,-1,0.848,1
"1238","mBvvp",20,1658595,1,1,1,146,0.945,1,0.886,1
"1239","mBvvp",21,1662540,1,29,-1,0,0.929,-1,0.952,1
"1240","mBvvp",22,1666389,1,16,1,159,0.833,1,0.887,1
"1241","mBvvp",23,1670245,1,45,1,159,0.843,1,0.846,1
"1242","mBvvp",24,1789738,2,45,1,159,3.591,1,0.998,1
"1243","mBvvp",25,1793747,2,23,-1,0,0.991,-1,0.862,1
"1244","mBvvp",26,1797563,2,20,-1,0,0.8,-1,0.872,1
"1245","mBvvp",27,1801460,2,13,1,147,0.881,1,0.95,1
"1246","mBvvp",28,1805292,2,29,-1,0,0.817,-1,0.871,1
"1247","mBvvp",29,1809117,2,16,1,159,0.81,1,0.853,1
"1248","mBvvp",3,1586196,1,13,1,147,2.05,1,0.798,1
"1249","mBvvp",30,1813133,2,35,1,157,1.003,1,0.959,1
"1250","mBvvp",31,1817134,2,1,1,146,0.988,1,0.918,1
"1251","mBvvp",32,1821157,2,29,-1,0,1.01,-1,0.679,1
"1252","mBvvp",33,1825214,2,14,-1,0,1.043,-1,1.007,1
"1253","mBvvp",34,1829151,2,37,-1,0,0.916,-1,0.822,1
"1254","mBvvp",35,1833256,2,16,1,159,1.085,1,1.158,1
"1255","mBvvp",36,1837175,2,4,1,150,0.9,1,0.831,1
"1256","mBvvp",37,1841208,2,13,1,147,1.013,1,1.224,1
"1257","mBvvp",38,1845130,2,35,1,157,0.905,1,0.621,1
"1258","mBvvp",39,1848995,2,23,-1,0,0.848,-1,0.86,1
"1259","mBvvp",4,1590602,1,35,1,157,1.394,1,0.976,1
"1260","mBvvp",40,1852850,2,45,1,159,0.839,1,1.046,1
"1261","mBvvp",41,1856771,2,24,-1,0,0.905,-1,0.925,1
"1262","mBvvp",42,1860794,2,37,-1,0,1.008,-1,0.687,1
"1263","mBvvp",43,1864634,2,14,-1,0,0.824,-1,0.974,1
"1264","mBvvp",44,1868434,2,20,-1,0,0.785,-1,0.903,1
"1265","mBvvp",45,1872347,2,4,1,150,0.898,1,1.045,1
"1266","mBvvp",46,1876211,2,24,-1,0,0.849,-1,1.087,1
"1267","mBvvp",47,1880147,2,1,1,146,0.921,1,0.975,1
"1268","mBvvp",48,1886317,3,4,1,150,0.85,1,0.685,1
"1269","mBvvp",49,1890117,3,14,-1,0,0.787,-1,0.686,1
"1270","mBvvp",5,1595189,1,1,1,146,1.571,1,0.91,1
"1271","mBvvp",50,1894055,3,29,-1,0,0.924,-1,0.757,1
"1272","mBvvp",51,1897927,3,35,1,157,0.852,1,0.933,1
"1273","mBvvp",52,1901847,3,16,1,159,0.899,1,1.117,1
"1274","mBvvp",53,1906087,3,13,1,147,1.221,1,0.83,1
"1275","mBvvp",54,1910351,3,37,-1,0,1.244,-1,0.991,1
"1276","mBvvp",55,1915968,3,23,-1,0,2.598,-1,0.966,1
"1277","mBvvp",56,1920600,3,1,1,146,1.614,1,0.998,1
"1278","mBvvp",57,1924608,3,37,-1,0,0.99,-1,0.911,1
"1279","mBvvp",58,1928657,3,4,1,150,1.03,1,1.015,1
"1280","mBvvp",59,1932562,3,29,-1,0,0.887,-1,0.943,1
"1281","mBvvp",6,1600676,1,24,-1,0,2.466,-1,1.126,1
"1282","mBvvp",60,1936626,3,13,1,147,1.047,1,0.879,1
"1283","mBvvp",61,1940540,3,20,-1,0,0.897,-1,1.205,1
"1284","mBvvp",62,1944947,3,35,1,157,1.392,1,0.998,1
"1285","mBvvp",63,1949037,3,45,1,159,1.073,1,0.925,1
"1286","mBvvp",64,1952886,3,20,-1,0,0.828,-1,0.828,1
"1287","mBvvp",65,1956804,3,16,1,159,0.898,1,0.814,1
"1288","mBvvp",66,1960581,3,14,-1,0,0.763,-1,0.766,1
"1289","mBvvp",67,1964342,3,45,1,159,0.747,1,0.846,1
"1290","mBvvp",68,1968157,3,23,-1,0,0.794,-1,0.799,1
"1291","mBvvp",69,1971879,3,1,1,146,0.707,1,0.783,1
"1292","mBvvp",7,1604861,1,13,1,147,1.17,1,0.902,1
"1293","mBvvp",70,1975615,3,24,-1,0,0.716,-1,0.79,1
"1294","mBvvp",71,1979648,3,24,-1,0,1.014,-1,0.933,1
"1295","mBvvp",8,1609245,1,24,-1,0,1.369,-1,1.688,1
"1296","mBvvp",9,1613270,1,20,-1,0,1.011,-1,1.286,1
"1297","NWBJA",0,793450,1,7,-1,0,0.373,-1,0.772,1
"1298","NWBJA",1,797072,1,20,1,148,0.589,1,0.432,1
"1299","NWBJA",10,828422,1,43,1,148,0.392,1,0.554,1
"1300","NWBJA",11,831764,1,35,1,150,0.329,1,0.608,1
"1301","NWBJA",12,835230,1,7,-1,0,0.433,-1,0.598,1
"1302","NWBJA",13,838754,1,34,1,152,0.5,1,0.705,1
"1303","NWBJA",14,842274,1,30,-1,0,0.483,-1,0.841,1
"1304","NWBJA",15,845830,1,44,1,140,0.53,1,0.457,1
"1305","NWBJA",16,849210,1,10,-1,0,0.354,-1,0.485,1
"1306","NWBJA",17,852704,1,3,-1,0,0.464,-1,0.728,1
"1307","NWBJA",18,856342,1,38,-1,0,0.601,-1,0.538,1
"1308","NWBJA",19,860116,1,34,1,152,0.761,1,0.676,1
"1309","NWBJA",2,800494,1,29,1,158,0.399,1,0.554,1
"1310","NWBJA",20,863480,1,30,-1,0,0.337,-1,0.38,1
"1311","NWBJA",21,867478,1,29,1,158,0.969,1,0.649,1
"1312","NWBJA",22,870912,1,20,1,148,0.404,1,0.473,1
"1313","NWBJA",23,874351,1,43,1,148,0.414,1,0.408,1
"1314","NWBJA",24,879999,2,38,-1,0,0.406,-1,0.545,1
"1315","NWBJA",25,883404,2,44,1,140,0.373,1,0.44,1
"1316","NWBJA",26,886751,2,10,-1,0,0.326,-1,0.62,1
"1317","NWBJA",27,890098,2,30,-1,0,0.334,-1,0.392,1
"1318","NWBJA",28,893527,2,20,1,148,0.399,1,0.496,1
"1319","NWBJA",29,897081,2,34,1,152,0.522,1,0.604,1
"1320","NWBJA",3,803964,1,38,-1,0,0.456,-1,0.604,1
"1321","NWBJA",30,900543,2,10,-1,0,0.439,-1,0.599,1
"1322","NWBJA",31,903967,2,35,1,150,0.394,1,0.843,1
"1323","NWBJA",32,907455,2,7,-1,0,0.453,-1,0.504,1
"1324","NWBJA",33,910820,2,44,1,140,0.332,1,0.453,1
"1325","NWBJA",34,914484,2,34,1,152,0.631,1,0.656,1
"1326","NWBJA",35,917888,2,43,1,148,0.39,1,0.475,1
"1327","NWBJA",36,921388,2,29,1,158,0.483,1,0.642,1
"1328","NWBJA",37,924956,2,3,-1,0,0.53,-1,0.633,1
"1329","NWBJA",38,928436,2,7,-1,0,0.45,-1,0.44,1
"1330","NWBJA",39,931908,2,29,1,158,0.444,1,0.35,1
"1331","NWBJA",4,807494,1,18,-1,0,0.493,-1,0.643,1
"1332","NWBJA",40,935255,2,18,-1,0,0.318,-1,0.463,1
"1333","NWBJA",41,938748,2,43,1,148,0.472,1,0.402,1
"1334","NWBJA",42,942198,2,35,1,150,0.425,-1,0.459,0
